,0,1,2
1353,2088,"Gautier, Théophile",15
1354,2127,"Moody, D. L. (Dwight Lyman)",15
1355,2128,"Moody, Dwight L.",15
1356,2129,"Moody, Dwight Lyman",15
1357,2304,"March, Anne",15
1358,2305,"Woolson, Constance Fenimore",15
1359,2417,"Grinnell, George Bird",15
1360,2966,"Stanhope, Philip Dormer, Earl of Chesterfield",15
1361,2967,"Chesterfield, Philip Dormer Stanhope, Earl of",15
1362,2969,"Andersen, Hans Christian",15
1363,2970,"Andersen, H. C. (Hans Christian)",15
1364,3165,"Shelley, P. B. (Percy Bysshe)",15
1365,3166,"Shelley, Percy Bysshe",15
1366,4176,"Herrick, Robert",15
1367,4351,"Wells, Basil Eugene",15
1368,4352,"Ellerman, Gene",15
1369,4353,"Wells, Basil",15
1370,4806,"Lavell, Edith",15
1371,4874,"Lowndes, Marie Adelaide Belloc",15
1372,4875,"Belloc-Lowndes, Marie Adelaide",15
1373,4876,"Belloc, Marie Adelaide",15
1374,4877,"Belloc, M. A. (Marie Adelaide)",15
1375,4878,"Lowndes, Marie Belloc",15
1376,5562,"Frederic, Harold",15
1377,5840,"Merwin, Samuel",15
1378,6054,"Mahan, Alfred Thayer",15
1379,6055,"Mahan, Alfred T.",15
1380,6056,"Mahan, A. T. (Alfred Thayer)",15
1381,6139,"Mencken, Henry Louis",15
1382,6140,"Hatteras, Owen",15
1383,6141,"Mencken, Henry L.",15
1384,6142,"Mencken, H. L. (Henry Louis)",15
1385,6392,"Moore, Thomas",15
1386,6852,"Babcock, Winnifred Eaton",15
1387,6853,"Reeve, Winnifred Eaton",15
1388,6854,"Eaton, Winnifred",15
1389,6855,"Reeve, Winifred Eaton",15
1390,6856,"Watanna, Onoto",15
1391,7037,"Laut, Agnes Christina",15
1392,7038,"Laut, Agnes C. (Agnes Christina)",15
1393,7039,"Laut, Agnes C.",15
1394,7105,"Paget, Violet",15
1395,7106,"Lee, Vernon",15
1396,7377,"Browning, Robert",15
1397,7448,"Glasgow, Ellen Anderson Gholson",15
1398,7451,"Brady, Cyrus Townsend",15
1399,7981,"Milne, Alan Alexander",15
1400,7982,"Miln, Alen Aleksander",15
1401,7983,"Milne, A. A. (Alan Alexander)",15
1402,8555,"Russell, Bertrand Russell, 3d Earl",15
1403,8556,"Russell, Bertrand A. W. (Bertrand Arthur William)",15
1404,8557,"Russell, Bertrand",15
1405,9002,"Wordsworth, William",15
1406,10710,"Mill, J. S. (John Stuart)",15
1407,10711,"Mill, John Stuart",15
1408,11888,"Tranquillus, Gaius Suetonius",15
1409,11889,Suetonius,15
1410,12238,Abdul-Baha,15
1411,12239,`Abdu'l-Bahá,15
1412,12801,"Bowen, R. Sidney",15
1413,12802,"Richard, James Robert",15
1414,12803,"Bowen, Robert Sydney",15
1415,12804,"Bowen, Robert Sidney",15
1416,14141,"Gallun, Raymond Z. (Raymond Zinke)",15
1417,14142,"Gallun, Raymond Zinke",15
1418,14143,"Gallun, Raymond Z.",15
1419,14933,"Patchin, Frank Glines",15
1420,14934,"Patchin, Frank Gee",15
1421,16836,"Murray, D. Christie (David Christie)",15
1422,16837,"Murray, Christie",15
1423,16838,"Christie Murray, David",15
1424,16839,"Murray, David Christie",15
1425,21387,"Webster, Noah",15
1426,25369,"Hannay, James Owen",15
1427,25370,"Birmingham, G. A. (George A.)",15
1428,25371,"Hannay, James O. (James Owen)",15
1429,25372,"Birmingham, George A.",15
1430,769,"Richardson, Samuel",14
1431,785,"Rey, Lester del",14
1432,786,"Knapp, Leonard",14
1433,787,"Del Rey, Lester",14
1434,893,"Bixby, Jay Lewis",14
1435,894,"Bixby, Jerry",14
1436,895,"Bixby, Drexel Jerome Lewis",14
1437,896,"Neal, Harry",14
1438,897,"Drexel, Jay B.",14
1439,898,"Lewis, D. B.",14
1440,899,"Lewis, D.B.",14
1441,900,"Bixby, Jerome",14
1442,1002,"Lebert, Marie",14
1443,1103,"Porter, Eleanor Hodgman",14
1444,1104,"Porter, Eleanor H. (Eleanor Hodgman)",14
1445,1212,"Deeping, George Warwick",14
1446,1213,"Deeping, Warwick",14
1447,1252,"Dostoevsky, Fyodor",14
1448,1253,"Dostoievski, Fédor Mikhailovitch",14
1449,1254,"Достоевский, Фёдор Михайлович",14
1450,1255,"Dostoievski, Fiodor",14
1451,1256,"Dostoievski, Fedor Mikhailovitch",14
1452,1257,"Dostoyevsky, F. M.",14
1453,1258,"Dostojewski, Fjodor Michailowitsch",14
1454,1259,"Dostoyevsky, Fyodor Mikhailovich",14
1455,1260,"Dostoyevsky, Fyodor",14
1456,1282,"White, Frederick Merrick",14
1457,1283,"White, Fred Merrick",14
1458,1284,"White, Fred M. (Fred Merrick)",14
1459,1315,"Norton, Andre Alice",14
1460,1316,"Norton, Alice Mary",14
1461,1317,"North, Andrew",14
1462,1318,"Norton, Andre",14
1463,1716,"DeVet, Charles V.",14
1464,1717,"Vet, Charles V. de",14
1465,1718,"Vet, Charles Vincent de",14
1466,1719,"De Vet, Charles V.",14
1467,1941,"Gibbs, George Fort",14
1468,2188,"Grove, Harriet Pyne",14
1469,2418,"Duellman, William E. (William Edward)",14
1470,2419,"Duellman, William Edward",14
1471,2709,"Haeckel, Ernst Heinrich Philipp August",14
1472,2710,"Haeckel, Ernst",14
1473,2908,"Wilson, Richard",14
1474,3268,"Bloundelle-Burton, J. (John)",14
1475,3269,"Bloundelle-Burton, John",14
1476,3392,"Gaboriau, Émile",14
1477,3393,"Gaboriau, Emile",14
1478,3518,"Packard, Frank L. (Frank Lucius)",14
1479,3738,"Couperus, Louis Marie Anne",14
1480,3739,"Couperus, Louis",14
1481,3773,"Gribbon, William Lancaster",14
1482,3774,"Mundy, Talbot",14
1483,3830,"Holden, Fox B.",14
1484,3893,"Terhune, Albert Payson",14
1485,4273,"Hunt, Helen Maria Fiske",14
1486,4274,"Holm, Saxe",14
1487,4275,"Jackson, H. H. (Helen Hunt)",14
1488,4276,"Jackson, Helen Maria Fiske Hunt",14
1489,4277,"Jackson, Helen Hunt",14
1490,4864,"Church, Alfred J.",14
1491,4865,"Church, A. J.",14
1492,4866,"Church, Alfred John",14
1493,4949,"Jones, J. Knox",14
1494,5036,"Austen, Jane",14
1495,5540,"Addison, Joseph",14
1496,5894,"Dick, Philip Kindred",14
1497,5895,"Dick, Philip K.",14
1498,5959,"Sharkey, John Michael",14
1499,5960,"Sharkey, Jack",14
1500,6057,"Emerson, R. W. (Ralph Waldo)",14
1501,6058,"Emerson, R. Waldo (Ralph Waldo)",14
1502,6059,"Emerson, Waldo",14
1503,6060,"Emerson, Ralph Waldo",14
1504,6323,"Allen, James Lane",14
1505,6395,"Андреев, Леонид Николаевич",14
1506,6396,"Andreyev, Leonid Nikolayevich",14
1507,6397,"Andreev, Leonid Nikolaevich",14
1508,6398,"Andreyev, Leonid",14
1509,6472,"Mitchell, Weir",14
1510,6473,"Mitchell, Silas Weir",14
1511,6474,"Mitchell, S. Weir (Silas Weir)",14
1512,6707,"Pyle, Katherine",14
1513,6708,"Pyle, Katharine",14
1514,6766,"Gregg, Hilda Caroline",14
1515,6767,"Grier, Sydney C.",14
1516,6840,"Wister, Owen",14
1517,7093,"Capes, B. E. J.",14
1518,7094,"Capes, Bernard Edward Joseph",14
1519,7095,"Capes, Bernard",14
1520,7148,"Atheling, William",14
1521,7197,"Harben, William Nathaniel",14
1522,7198,"Harben, Will N. (Will Nathaniel)",14
1523,7543,"Moodie, Susannah Strickland",14
1524,7544,"Strickland, S. (Susanna)",14
1525,7545,"Strickland, Susannah",14
1526,7546,"Moodie, Susanna",14
1527,7585,"Smiles, Samuel",14
1528,7663,"Wood, William",14
1529,7860,"Freeman, E. A. (Edward Augustus)",14
1530,7861,"Freeman, Edward Augustus",14
1531,7862,"Freeman, Edward A. (Edward Augustus)",14
1532,8044,"Wilbur, Homer",14
1533,8045,Meliboeus-Hipponax,14
1534,8046,"Lowell, James Russell",14
1535,8169,"Tennyson, Alfred Lord",14
1536,8170,"Tennyson, Alfred Tennyson, Baron",14
1537,8712,"Leland, Charles G.",14
1538,8713,"Breitmann, Hans",14
1539,8714,"Breitman, Hans",14
1540,8715,"Leland, Charles Godfrey",14
1541,8824,"Dixon, Thomas F.",14
1542,8825,"Dixon, Thomas",14
1543,8826,"Dixon, Thomas, Jr.",14
1544,8951,"Daskam, Josephine Dodge",14
1545,8952,"Lovell, Ingraham",14
1546,8953,"Bacon, Josephine Dodge Daskam",14
1547,8954,"Bacon, Selden, Mrs.",14
1548,8955,"Bacon, Josephine Daskam",14
1549,9625,"Ferber, Edna",14
1550,9685,"Day, Holman Francis",14
1551,9686,"Day, Holman F.",14
1552,9687,"Day, Holman",14
1553,9781,"Schopenhauer, Arthur",14
1554,10107,"Green, Olive",14
1555,10108,"Reed, Myrtle",14
1556,10133,"Hawthorne, Julian",14
1557,10416,"Martin, Violet Florence",14
1558,10417,"Somerville, Edith Anna Oenone",14
1559,10418,"Herring, Geilles",14
1560,10419,"Ross, Martin",14
1561,10420,"Somerville, E. Oe. (Edith Oenone)",14
1562,10530,"Janvier, Thomas Allibone",14
1563,10531,"Janvier, Thomas A. (Thomas Allibone)",14
1564,10615,"Stoddard, W. O.",14
1565,10616,"Stoddard, William Osborn",14
1566,10617,"Stoddard, William O.",14
1567,11037,"Franklin, Benjamin",14
1568,11038,"Winterbotham, Russell Robert",14
1569,11039,"Winterbotham, Russ",14
1570,11040,"Winterbotham, R.R.",14
1571,11041,"Winterbotham, R. R. (Russell Robert)",14
1572,11132,"Bates, Arlo",14
1573,11185,"Cable, G. W. (George Washington)",14
1574,11186,"Cable, George Washington",14
1575,11447,"Mackenzie, Anthony Edward Montagu Compton",14
1576,11448,"Mackenzie, Compton, Sir",14
1577,11449,"MacKenzie, Compton",14
1578,11511,"Pater, Walter Horatio",14
1579,11512,"Pater, Walter H. (Walter Horatio)",14
1580,11513,"Pater, Walter",14
1581,18456,"Riis, Jacob August",14
1582,18457,"Riis, Jacob A. (Jacob August)",14
1583,337,United States President (1869-1877),13
1584,338,"Grant, U. S. (Ulysses Simpson)",13
1585,339,"Grant, Hiram Ulysses",13
1586,340,"Grant, Ulysses S. (Ulysses Simpson)",13
1587,390,"Housman, Lawrence",13
1588,391,"Bunny, Benjamin",13
1589,392,"Housman, Laurence",13
1590,624,"Bridges, Robert",13
1591,664,"Schmitz, James Henry",13
1592,665,"Schmitz, James H.",13
1593,1131,"Mangasarian, Mangasar Mugurditch",13
1594,1132,"Mangasarian, M. M. (Mangasar Mugurditch)",13
1595,1160,"Alden, Isabella Macdonald",13
1596,1161,"Alden, Mrs. G. R. (Isabella)",13
1597,1162,Pansy,13
1598,1274,"Footner, Hulbert",13
1599,1486,"Tapper, Thomas",13
1600,2432,"D'Aubigné, J. H. Merle (Jean Henri Merle)",13
1601,2433,"Aubigné, J. H. Merle d' (Jean Henri Merle)",13
1602,2434,"D'Aubigné, Jean Henri Merle",13
1603,2435,"d'Aubigne, Merle",13
1604,2436,"d'Aubigné, Merle",13
1605,2437,"Merle d'Aubigné, J. H. (Jean Henri)",13
1606,2512,"Cox, Irving England, Jr.",13
1607,2513,"Cox, Irving E.",13
1608,2516,Aunt Fanny,13
1609,2517,"Barrow, Frances Elizabeth",13
1610,2518,"Mease, Frances Elizabeth",13
1611,2519,"Fanny, Aunt",13
1612,2578,"Bourget, Paul Charles Joseph",13
1613,2579,"Bourget, Charles Joseph Paul",13
1614,2580,"Bourget, Paul",13
1615,2761,"Tarbell, Ida Minerva",13
1616,2762,"Tarbell, Ida M. (Ida Minerva)",13
1617,2962,"Savage, Blake",13
1618,2963,"Goodwin, Harold Leland",13
1619,2964,"Goodwin, Hal",13
1620,2965,"Goodwin, Harold L. (Harold Leland)",13
1621,3295,Æsop,13
1622,3296,Aesop,13
1623,3455,"Burgess, Frank Gelett",13
1624,3456,"Burgess, Gelett",13
1625,3589,"Byron, George Gordon Noël Byron, Baron",13
1626,3590,"Byron, George Gordon Noel Byron, Baron",13
1627,3591,"Byron, George Gordon Byron, Baron",13
1628,3866,"Sharp, Dallas Lore",13
1629,4175,"Herrick, Robert Welch",13
1630,4242,"King, William Benjamin Basil",13
1631,4243,"King, Basil",13
1632,4315,"Breese, William Llywelyn, Mrs.",13
1633,4316,"Breese, William Lleywelyn, Mrs.",13
1634,4317,"Gale, Zona",13
1635,4539,"Brown, W. Wells (William Wells)",13
1636,4540,"Brown, Wm. Wells (William Wells)",13
1637,4541,"Brown, William W.",13
1638,4542,"Brown, William Wells",13
1639,4685,"Norris, Kathleen Thompson",13
1640,4702,"Kelland, Clarence B.",13
1641,4703,"Kelland, Clarence Budington",13
1642,5044,Plutarch,13
1643,5326,"Constant, Louis Constant Wairy, known as",13
1644,5327,"Wairy, Constant",13
1645,5328,"Wairy, Louis Constant",13
1646,5371,"Doctorow, Cory",13
1647,5537,"Edgar, John, Sir",13
1648,5538,"Steele, R. (Richard), Sir",13
1649,5539,"Steele, Sir Richard",13
1650,5542,"Steele, Richard, Sir",13
1651,5664,"Stetson, Charlotte Perkins",13
1652,5665,"Perkins, Charlotte Anna",13
1653,5666,"Gilman, Charlotte Perkins",13
1654,6849,"Hurll, Estelle May",13
1655,6850,"Hurll, Estelle M. (Estelle May)",13
1656,7015,"Pinero, Sir Arthur Wing",13
1657,7016,"Pinero, A. W. (Arthur Wing)",13
1658,7017,"Pinero, Arthur W. (Arthur Wing)",13
1659,7018,"Pinero, Arthur Wing",13
1660,7344,"Cather, Willa Sibert",13
1661,7345,"Cather, Wilella",13
1662,7346,"Catherová, Willa",13
1663,7347,"Catherova, Willa",13
1664,7348,"Cather, Willa",13
1665,7528,"James, William",13
1666,7612,"Clay, Bertha M.",13
1667,7662,"Wood, William Charles Henry",13
1668,7991,"Mathews, Joanna H. (Joanna Hooe)",13
1669,8104,"Meynell, Alice Christiana Thompson",13
1670,8105,"Thompson, A. C. (Alice Christiana)",13
1671,8106,"Meynell, Alice",13
1672,8189,"Gregory, Jackson",13
1673,8393,"Fox, John",13
1674,8394,"Fox, John William, Jr.",13
1675,8395,"Fox, John, Jr.",13
1676,9162,"Blanchard, Amy E. (Amy Ella)",13
1677,9163,Aunt Ella,13
1678,9164,"Ella, Aunt",13
1679,9165,"Blanchard, Amy Ella",13
1680,9553,"Whyte-Melville, George John",13
1681,9554,"Melville, G. J. Whyte",13
1682,9555,"Whyte-Melville, G. J. (George John)",13
1683,10897,"Spencer, Herbert",13
1684,11091,"Bone, Jesse Franklin",13
1685,11092,"Bone, J.F.",13
1686,11093,"Bone, J. F. (Jesse Franklin)",13
1687,11094,"Bone, Jesse F. (Jesse Franklin)",13
1688,11587,"Mitford, Miss",13
1689,11588,"Mitford, Mary Russell",13
1690,11729,"Stoker, Abraham",13
1691,11730,"Stoker, Bram",13
1692,11817,"Wilson, Harry Leon",13
1693,12169,"Benson, R. H. (Robert Hugh)",13
1694,12170,"Benson, Robert Hugh",13
1695,12764,"Bruce, Mary Grant",13
1696,13107,"Boswell, James",13
1697,13119,"Walsh, James Joseph",13
1698,13120,"Walsh, J. J. (James Joseph)",13
1699,13121,"Walsh, James J. (James Joseph)",13
1700,13162,"Hergesheimer, Joseph",13
1701,14762,"Luska, Sidney",13
1702,14763,"Harland, Henry",13
1703,15322,"Bullen, Frank T. (Frank Thomas)",13
1704,15323,"Bullen, Frank Thomas",13
1705,15404,"Beauchamp, Mary Annette",13
1706,15405,"Arnim-Schlagenthin, Countess Elizabeth von",13
1707,15406,"Arnim, Elizabeth von",13
1708,15407,"Russell, Mary Annette Beauchamp Russell, Countess",13
1709,15408,"Cholmondeley, Alice",13
1710,15409,"Von Arnim, Elizabeth",13
1711,15459,"Hughes, Rupert",13
1712,16992,"Gutenberg, Project",13
1713,16993,Project Gutenberg,13
1714,17819,"Fitch, Lucy",13
1715,17820,"Perkins, Lucy Fitch",13
1716,26037,"Huneker, James Gibbons",13
1717,26038,"Huneker, James",13
1718,47,"Muir, John",12
1719,336,"Walsh, George Ethelbert",12
1720,393,"Johnson, Ben",12
1721,394,"Jonson, Benjamin",12
1722,395,"Ionson, Ben",12
1723,396,"Jonson, Ben",12
1724,507,"Foote, George William",12
1725,508,"Foote, G. W. (George William)",12
1726,537,"Newman, John Henry, Cardinal",12
1727,538,"Newman, J. H. (John Henry)",12
1728,539,"Newman, John Henry",12
1729,622,"Bridges, Robert Seymour",12
1730,623,"Bridges, R. (Robert)",12
1731,1264,"Lagerlof, Selma",12
1732,1265,"Lagerlöf, Selma Ottiliana Lovisa",12
1733,1266,"Lagerloef, Selma",12
1734,1267,"Lagerlöf, Selma",12
1735,1347,"Hill, Grace Brooks",12
1736,1727,"Taylor, James Bayard",12
1737,1728,"Taylor, J. B.",12
1738,1729,"Taylor, J.B.",12
1739,1730,"Taylor, Bayard",12
1740,2803,"Maspero, Gaston Camille Charles, Sir",12
1741,2804,"Maspero, G. (Gaston)",12
1742,2823,"Cresswick, Mr.",12
1743,2824,"Godwin, Mary Wollstonecraft",12
1744,2825,"Wollstonecraft, Mary",12
1745,2906,"Wilson, Dick",12
1746,2907,"Halibut, Edward",12
1747,2996,"Baldwin, James",12
1748,3090,"Hawkins, Nehemiah",12
1749,3091,"Rogers, William",12
1750,3092,"Hawkins, N. (Nehemiah)",12
1751,3367,"Dempsey, Henry Maxwell",12
1752,3368,"Harrison, Henry Maxwell",12
1753,3369,"Harrison, Harry",12
1754,3376,"Snaith, John Collis",12
1755,3377,"Snaith, J. C. (John Collis)",12
1756,3382,"Taggart, Marion Ames",12
1757,3448,"Glover, Mary Baker",12
1758,3449,"Eddy, Mary Baker",12
1759,3800,"Marloe, Christopher",12
1760,3801,"Marlo, Christopher",12
1761,3802,"Marlow, Christopher",12
1762,3803,"Marlowe, Christopher",12
1763,3886,"Marchmont, Arthur Williams",12
1764,3887,"Marchmont, Arthur W.",12
1765,4007,"Bensusan, Samuel Levy",12
1766,4008,"Bensusan, S. L. (Samuel Levy)",12
1767,4186,"Eggleston, Edward",12
1768,4279,"McCabe, Antony",12
1769,4280,"Antony, Father",12
1770,4281,"Macabe, Joseph",12
1771,4282,"McCabe, Joseph",12
1772,4543,"Stratton-Porter, Gene",12
1773,4634,"Serviss, Garrett P. (Garrett Putman)",12
1774,4635,"Serviss, Garrett Putman",12
1775,4778,"Taine, H. A. (Hippolyte Adolphe)",12
1776,4779,"Taine, Hippolyte Adolphe",12
1777,4780,"Graindorge, Frédéric-Thomas",12
1778,4781,"Graindorge, Frederic-Thomas",12
1779,4782,"Taine, Hippolyte",12
1780,4924,"Harris, James Thomas",12
1781,4925,"Harris, Frank",12
1782,5221,"Wilson, Ann",12
1783,5333,"Smith, Laura Rountree",12
1784,5688,"Romanes, G.-J.",12
1785,5689,"Romanes, George J.",12
1786,5690,"Romanes, G. J.",12
1787,5691,"Romanes, George John",12
1788,5731,"Hocking, Joseph",12
1789,5821,"Young, Alexander Bell Filson",12
1790,5822,"Young, A. B. Filson (Alexander Bell Filson)",12
1791,5823,"Young, Filson",12
1792,5866,"Spinoza, Benedict of",12
1793,5867,"Spinoza, Baruch",12
1794,5868,"Espinosa, Baruch de",12
1795,5869,"De Spinoza, Benedictus",12
1796,5870,"Spinoza, Benedictus de",12
1797,6219,"Lewars, Harold, Mrs.",12
1798,6220,"Lewars, Mrs. Harold",12
1799,6221,"Singmaster, Elsie",12
1800,6282,"Cicero, Marcus Tullius",12
1801,7086,"Society, Pennsylvania Prison",12
1802,7087,Philadelphia Society for Alleviating the Miseries of Public Prisons,12
1803,7088,Pennsylvania Prison Society,12
1804,7102,"Howard, Robert Ervin",12
1805,7103,"Howard, Robert E. (Robert Ervin)",12
1806,7220,"Cody, Hiram Alfred",12
1807,7221,"Cody, H. A. (Hiram Alfred)",12
1808,7292,"Kyne, Peter Bernard",12
1809,7293,"Kyne, Peter B. (Peter Bernard)",12
1810,7389,"Saintsbury, George Edward Bateman",12
1811,7390,"Saintsbury, George",12
1812,7638,"Abernathy, Robert Harwood",12
1813,7639,"Abernathy, Robert",12
1814,7705,"Torrey, Bradford",12
1815,7889,"Hamilton, Frederick William",12
1816,7890,"Hamilton, Frederick W. (Frederick William)",12
1817,8061,"Griffis, William Eliot",12
1818,8062,"Griffis, W. E. (William Elliot)",12
1819,8063,"Griffis, William Elliot",12
1820,8130,"Huxley, Aldous Leonard",12
1821,8131,"Huxley, Aldous",12
1822,8779,"Jewett, Sarah Orne",12
1823,8810,"Carter, Herbert, active 1909-1917",12
1824,8852,"Froude, J. A. (James Anthony)",12
1825,8853,"Froude, James Anthony",12
1826,9754,"Train, Arthur Cheney",12
1827,9822,"Fisher, Dorothea Frances Canfield",12
1828,9823,"Fisher, Mrs. John Redwood",12
1829,9824,"Canfield, Dorothy",12
1830,9825,"Canfield, Dorothea F.",12
1831,9826,"Fisher, Dorothy Canfield",12
1832,9827,"Mare, Walter de la",12
1833,9828,"Ramal, Walter",12
1834,9829,"De la Mare, Walter John",12
1835,9830,"De la Mare, Walter",12
1836,9967,"Higginson, T. W. (Thomas Wentworth)",12
1837,9968,"Higginson, Thomas Wentworth",12
1838,10215,"Daviess, Maria Thompson",12
1839,10461,"Stringer, Arthur",12
1840,11250,"Stephen, Sir Leslie",12
1841,11251,"Stephen, Leslie",12
1842,11259,"Conwell, Russell Herman",12
1843,11260,"Conwell, Russell H.",12
1844,11613,"Buck, Charles Neville",12
1845,11967,"Smollett, Tobias George",12
1846,11968,"Smollet, T. (Tobias)",12
1847,11969,"Smollett, T. (Tobias)",12
1848,12305,"Johnson, Owen McMahon",12
1849,12306,"Johnson, Owen",12
1850,13717,"Ford, Sewell",12
1851,15496,"Bradlaugh, C. (Charles)",12
1852,15497,Iconoclast,12
1853,15498,"Bradlaugh, Charles",12
1854,15596,"Hueffer, Ford Madox",12
1855,15597,"Huffer, Ford",12
1856,15598,"Chaucer, Daniel",12
1857,15599,"Hueffer, Ford Hermann",12
1858,15600,"Hueffer, Ford H. Madox",12
1859,15601,"Ford, Ford Madox",12
1860,16538,"Dreiser, Theodore",12
1861,19249,"Nye, Edgar Wilson",12
1862,19250,"Nye, Edgar W. (Edgar Wilson)",12
1863,19251,"Nye, Bill",12
1864,19525,Baha'u'llah,12
1865,19526,Bahá'u'lláh,12
1866,88,"Ingham, Frederic",11
1867,89,"Darragh, J. Thomas",11
1868,90,"Hale, E. E. (Edward Everett)",11
1869,91,"Hale, Edward E.",11
1870,92,"Hale, Edward Everett",11
1871,282,"Curtis, W. (William)",11
1872,283,"Curtis, William",11
1873,444,"Erasmus, of Rotterdam",11
1874,445,"Erasmus, Desiderius",11
1875,469,"North, Grace May",11
1876,882,"Wright, Harold Bell",11
1877,1073,Erckmann-Chatrian,11
1878,1117,"Brown, Alice",11
1879,1270,"Wheeler, F. G.",11
1880,1271,"Montgomery, F. T. (Frances Trego)",11
1881,1272,"Montgomery, Frances Trego",11
1882,1558,Vergil,11
1883,1559,"Vergilius Maro, Publius",11
1884,1560,Publio Virgilio Marón,11
1885,1561,"Marón, Publio Virgilio",11
1886,1562,Virgil,11
1887,1585,"Cholmondeley, Mary",11
1888,1621,"Brandes, Georg Morris Cohen",11
1889,1622,"Brandes, G. (Georg)",11
1890,1623,"Brandes, George",11
1891,1624,"Brandes, Georg",11
1892,1687,"Prescott, W. H. (William Hickling)",11
1893,1688,"Prescott, William H. (William Hickling)",11
1894,1689,"Prescott, William Hickling",11
1895,1723,Ευριπίδης,11
1896,1724,Euripides,11
1897,1846,"Parton, Sara Payson Willis",11
1898,1847,"Willis, Grata Payson",11
1899,1848,"Fern, Fanny",11
1900,1973,"Wagner, Wilhelm Richard",11
1901,1974,"Wagner, R. (Richard)",11
1902,1975,"Drach, Wilhelm",11
1903,1976,"Wagner, Richard",11
1904,2156,"Skinner, Charles Montgomery",11
1905,2157,"Skinner, Charles M. (Charles Montgomery)",11
1906,2281,"Sheridan, P. H. (Philip Henry)",11
1907,2282,"Sheridan, Philip Henry",11
1908,2360,"Smith, Sarah",11
1909,2361,"Stretton, Hesba",11
1910,2602,"Comstock, Harriet Theresa Smith",11
1911,2603,"Comstock, Harriet T. (Harriet Theresa)",11
1912,3006,"Jameson, Anna Brownell Murphy",11
1913,3007,"Murphy, Anna Brownell",11
1914,3008,"Jameson, Mrs. (Anna)",11
1915,3083,"Eastaway, Edward",11
1916,3084,"Thomas, Philip Edward",11
1917,3085,"Thomas, Edward",11
1918,3252,"Bishop, Isabella Lucy Bird",11
1919,3253,"Bishop, Isabella Bird",11
1920,3254,"Bird, Isabella L. (Isabella Lucy)",11
1921,3329,"McKimmey, James Earl, Jr.",11
1922,3330,"McKimmey, James",11
1923,3546,"Jones, Raymond F. (Raymond Fisher)",11
1924,3547,"Jones, Raymond F.",11
1925,3759,"Andrews, Henry Charles",11
1926,3760,"Andrews, H. C. (Henry Charles)",11
1927,3761,"Andrews, Henry C.",11
1928,3762,"Andrews, Henry Cranke, active 1799-1828",11
1929,3948,"Hughes, Thomas",11
1930,3976,"Wallace, Dillon",11
1931,4469,"Muller, F. Max (Friedrich Max)",11
1932,4470,F. Max Müller,11
1933,4471,"Mueller, Friedrich Max",11
1934,4472,"Müller, Max",11
1935,4473,"Müller, Friedrich Max",11
1936,4474,"Müller, F. Max (Friedrich Max)",11
1937,4532,"Watson, John F. (John Fanning)",11
1938,4609,"Lincoln, Natalie Sumner",11
1939,4646,"Verrill, Alpheus Hyatt",11
1940,4647,"Verrill, A. Hyatt (Alpheus Hyatt)",11
1941,4660,"Crabbe, George",11
1942,4858,"Heise, Paul",11
1943,4859,"Heyse, Paul Johann Ludwig von",11
1944,4860,"Heyse, Paul",11
1945,4872,"Buchanan, Robert Williams",11
1946,5016,"James, G. Wharton (George Wharton)",11
1947,5017,"James, George Wharton",11
1948,5439,"Lamb, Mary Ann",11
1949,5441,"Lamb, Mary",11
1950,5451,"Noyes, Alfred",11
1951,5772,"Pennell, J. (Joseph)",11
1952,5773,"Pennell, Joseph",11
1953,6012,"Thompson, Ruth Plumly",11
1954,6209,"Goodrich, Samuel Griswold",11
1955,6210,"Goodrich, S. G. (Samuel Griswold)",11
1956,6211,"Goodrich, Samuel G. (Samuel Griswold)",11
1957,6388,"Little, Thomas",11
1958,6389,"Brown, Thomas, the younger",11
1959,6390,"Moore, Anacreon",11
1960,6391,"Moore, Tom",11
1961,6543,"Sayler, Harry Lincoln",11
1962,6544,"Lamar, Ashton",11
1963,6545,"Sayler, H. L. (Harry Lincoln)",11
1964,6566,"Robinson, Frank Malcolm",11
1965,6567,"Robinson, Frank M.",11
1966,6603,"Downs, Sarah Elizabeth Forbush",11
1967,6627,"Graham, Stephen",11
1968,6732,"Burnham, Clara Louise Root",11
1969,6733,"Burnham, Clara Louise",11
1970,7059,"Oman, Charles William Chadwick",11
1971,7060,"Oman, C. W. C. (Charles William Chadwick)",11
1972,7061,"Oman, Charles",11
1973,7154,"McDowell, Emmett",11
1974,7155,"McDowell, Robert Emmett",11
1975,7169,"Simak, Clifford Donald",11
1976,7170,"Simak, Clifford D.",11
1977,7360,"Freud, Sigmund",11
1978,7584,"Bonner, Geraldine",11
1979,7611,"Braeme, Charlotte Monica",11
1980,7613,"Brame, Charlotte Mary",11
1981,7614,"Brame, Charlotte M.",11
1982,7808,"Kornbluth, Cyril M.",11
1983,7809,"Eisner, Simon",11
1984,7810,"Cooke, Arthur",11
1985,7811,"Kornbluth, C. M. (Cyril M.)",11
1986,8109,"Baruch, Moses",11
1987,8110,"Auerbach, Berthold",11
1988,8611,"Willis, N. P. (Nathaniel Parker)",11
1989,8612,"Willis, N. Parker (Nathaniel Parker)",11
1990,8613,"Willis, Nathaniel Parker",11
1991,9018,"Duncan, Norman",11
1992,9681,"Carleton, May",11
1993,9682,"Earlie, M. A. (May Agnes)",11
