,0,1,2
3184,7572,"Meyer, Konrad Ferdinand",9
3185,7573,"Meyer, Conrad Ferdinand",9
3186,7726,"Negreiros, José de Almada",9
3187,7727,"Negreiros, José Sobral de Almada",9
3188,7728,"Negreiros, Jose Sobral de Almada",9
3189,7729,"De Almada Negreiros, José",9
3190,7730,"Sobral de Almada Negreiros, José",9
3191,7731,"Almada Negreiros, José de",9
3192,7973,"Franck, Harry A.",9
3193,7974,"Franck, Harry Alverson",9
3194,8005,魯迅,9
3195,8006,"Zhou, Shuren",9
3196,8007,"Lu, Xun",9
3197,8179,"Gold, Horace Leonard",9
3198,8180,"Storey, Richard",9
3199,8181,"Gold, H. L. (Horace Leonard)",9
3200,8482,"Petrie, Flinders",9
3201,8483,"Petrie, William Matthew Flinders, Sir",9
3202,8484,"Petrie, W. M. Flinders (William Matthew Flinders)",9
3203,8507,"Marmont, Auguste Frederic Louis Viesse de, duc de Raguse",9
3204,8508,"De Marmont, Auguste Frédéric Louis Viesse, duc de Raguse",9
3205,8509,"Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse",9
3206,8752,"Driscoll, Lieutenant James R.",9
3207,8753,"Driscoll, James R.",9
3208,8754,"Peyser, Herbert Francis",9
3209,8755,"Peyser, Herbert F. (Herbert Francis)",9
3210,8793,"Volney, Constantin-François Chasseboeuf, comte de",9
3211,8794,"Volney, C.-F. (Constantin-Francois)",9
3212,8795,"Volney, C.-F. (Constantin-François)",9
3213,9019,"Holmes, W. H. (William Henry)",9
3214,9020,"Holmes, William H. (William Henry)",9
3215,9021,"Holmes, William Henry",9
3216,9080,"Roos, Mathilda",9
3217,9166,"Wheeler, Post, Mrs.",9
3218,9167,"Rives, Hallie Erminie",9
3219,9317,"Sims, G. R. (George Robert)",9
3220,9318,"Sims, George Robert",9
3221,9319,"Sims, George R.",9
3222,9468,"Brighouse, Harold",9
3223,9469,"Macduff, John Ross",9
3224,9470,"Macduff, J. R. (John Ross)",9
3225,9471,"Macduff, John R. (John Ross)",9
3226,9510,"Lawson, Henry Archibald Hertzberg",9
3227,9511,"Lawson, Henry",9
3228,9565,"Urpia, Jaime Luciano Balmes",9
3229,9566,"Balmes, Jaime Luciano",9
3230,9601,Loyson-Bridet,9
3231,9602,"Schwob, Mayer André Marcel",9
3232,9603,"Schwob, Mayer Andre Marcel",9
3233,9604,"Schwob, Marcel",9
3234,9621,"Arnold, Matthew",9
3235,9658,"Gregorovius, Ferdinando",9
3236,9659,"Gregorovius, Ferdinand Adolf",9
3237,9660,"Gregorovius, Ferdinand",9
3238,10491,"Monstrelet, Enguerran de",9
3239,10492,"De Monstrelet, Enguerrand",9
3240,10493,"Monstrelet, Enguerrand de",9
3241,10538,"Blavatsky, Helena Petrovna",9
3242,10539,"Blavatski, H. P.",9
3243,10540,"Blavatski, Yelena Petrovna",9
3244,10541,"Блаватская, Е. П. (Елена Петровна)",9
3245,10542,"Blavatsky, H. P. (Helena Petrovna)",9
3246,10743,"Lothrop, Amy",9
3247,10744,"Warner, A. B. (Anna Bartlett)",9
3248,10745,"Warner, Anna Bartlett",9
3249,10747,"Campan, Jeanne Louise Henriette Genet",9
3250,10748,"Campan, Madame (Jeanne-Louise-Henriette)",9
3251,10749,"Genet, Jeanne-Louise-Henriette",9
3252,10750,"Campan, Mme. (Jeanne-Louise-Henriette)",9
3253,10786,"Sheppard, William Henry Crispin",9
3254,10787,"Sheppard, W. Crispin (William Crispin)",9
3255,10885,"Packard, Winthrop",9
3256,10924,"Hamilton, Anthony, Count",9
3257,10954,"Sinclair, William Brown",9
3258,10955,"Sinclair, Bill",9
3259,10956,"Sinclair, Bertrand William",9
3260,10957,"Sinclair, Bertrand W.",9
3261,11101,"McCarthy, Justin Huntly",9
3262,11102,"M'Carthy, Justin Huntly",9
3263,11104,"McCarthy, Justin H. (Justin Huntly)",9
3264,11530,"Huch, Ricarda Octavia",9
3265,11531,"Huch, Ricarda",9
3266,11782,"Baker, Rollin H. (Rollin Harold)",9
3267,11903,"Barres, Maurice",9
3268,11904,"Barrès, M. (Maurice)",9
3269,11905,"Barrès, Maurice",9
3270,12074,"Kellogg, Elijah",9
3271,12162,"Gibson, C. D. (Charles Dana)",9
3272,12163,"Gibson, Charles Dana",9
3273,12183,"Pound, Ezra Loomis",9
3274,12184,"Pound, Ezra",9
3275,12198,"Walser, Robert",9
3276,12398,"Baring, Maurice",9
3277,12717,"Latham, Robert Gordon",9
3278,12718,"Latham, R. G. (Robert Gordon)",9
3279,12767,"Ransome, Arthur",9
3280,12800,"Hoover, Thomas",9
3281,12852,"Marshall, Emma Martin",9
3282,12856,"Marshall, Emma",9
3283,13347,"Bonsels, Waldemar",9
3284,13796,"Sillanpaa, Frans Eemil",9
3285,13797,"Sillanpää, F. E. (Frans Eemil)",9
3286,13798,"Sillanpää, Frans Emil",9
3287,13799,"Sillanpää, Frans Eemil",9
3288,13813,"Aicard, Jean François Victor",9
3289,13814,"Aicard, Jean Francois Victor",9
3290,13815,"Aicard, Jean",9
3291,14135,"Krohn, Hilja",9
3292,14136,"Hahnsson, Hilja",9
3293,14137,"Haahti, Hilja",9
3294,14156,"Nemiroff, Robert J.",9
3295,14157,"Bonnell, Jerry T.",9
3296,14180,"Brody, Sandor",9
3297,14181,"Bródi, Sándor",9
3298,14182,"Brodi, Sandor",9
3299,14183,"Bródy, Sándor",9
3300,14248,"Dryfoos, David M.",9
3301,14249,"Dryfoos, Dave",9
3302,14620,"Donnell, Annie Hamilton",9
3303,14764,"Muratori, Ludovico Antonio",9
3304,14765,"Pritanio, Lamindo",9
3305,14766,"Muratori, Luis Antonio",9
3306,14767,"Lampridius, Antonius",9
3307,14768,"Valdesius, Ferdinandus",9
3308,14769,"Muratori, L. A. (Lodovico Antonio)",9
3309,14770,"Muratorio, Ludovico Antonio",9
3310,14771,"Muratori, Lodovico Antonio",9
3311,14865,"Parkerson, James",9
3312,15518,"Welby, Horace",9
3313,15519,"Timbs, John",9
3314,15591,"Gordon, Elizabeth",9
3315,16017,"Gwynn, Stephen Lucius",9
3316,16050,"Marquis, Donald Robert Perry",9
3317,16051,"Marquis, D. R. (Donald Robert)",9
3318,16052,"Marquis, Don",9
3319,16169,"Wilson, Augusta Jane Evans",9
3320,16170,"Wilson, Augusta Evans",9
3321,16171,"Wilson, Augusta J. Evans",9
3322,16172,"Evans, Augusta J. (Augusta Jane)",9
3323,16200,"Slesar, Henry",9
3324,16332,"Merilainen, Heikki",9
3325,16333,"Meriläinen, Heikki",9
3326,16772,"Mabie, Hamilton W. (Hamilton Wright)",9
3327,16773,"Mabie, Hamilton Wright",9
3328,16807,"Green, John Richard",9
3329,17466,"Ingersoll, Ernest",9
3330,17962,"Cordeaux, J.",9
3331,17963,"Harvie-Brown, John Alexander",9
3332,17964,"Brown, J. A. Harvie",9
3333,17965,"Brown, John A. Harvie",9
3334,17966,"Harvie-Brown, John A.",9
3335,17971,"Cordeaux, John",9
3336,17972,"Harvie-Brown, J. A. (John Alexander)",9
3337,18982,"Della Porta, Giambattista",9
3338,18983,"Porta, Giambattista della",9
3339,19059,"Alarcon, Pedro Antonio de",9
3340,19060,"Ariza, Pedro Antonio de Alarcón y",9
3341,19061,"De Alarcón, Pedro Antonio",9
3342,19062,"Alarcón, Pedro Antonio de",9
3343,19542,"Collumb, Patrick",9
3344,19543,"Colum, Padraic",9
3345,20379,"Lennep, Jacob van",9
3346,20380,"Lennep, Jakob van",9
3347,20381,"Van Lennep, J. (Jacob)",9
3348,20384,"Lennep, J. van (Jacob)",9
3349,21433,"Howitt, William",9
3350,21770,"Giannone, Pietro",9
3351,22055,"Stoughton, John",9
3352,22339,"Doran, John",9
3353,22340,"Doran, Dr. John",9
3354,22341,"Doran, Dr. (John)",9
3355,22365,"De Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise",9
3356,22366,"Montespan, Francoise-Athenais de Rochechouart de Mortemart, marquise de",9
3357,22367,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de",9
3358,22368,"Rochechouart de Mortemart, Françoise-Athénaïs de, marquise de Montespan",9
3359,22369,"Mortemart, Françoise-Athénaïs de Rochechouart de, marquise de Montespan",9
3360,22370,"De Rochechouart de Mortemart, Françoise-Athénaïs, marquise de Montespan",9
3361,22371,"Montespan, Madame de",9
3362,23318,"Dye, Charles",9
3363,23608,"Guptill, Elizabeth F. (Elizabeth Frances)",9
3364,23948,"Shaara, Michael",9
3365,24354,"Machiavelli, Niccolo",9
3366,24355,"Machiavelli, Nicolo",9
3367,24356,"Machiavelli, Niccolò",9
3368,26991,"Starbäck, Carl Georg",9
3369,26992,Carl Georg Starbäck,9
3370,26993,"Starbäck, Georg",9
3371,26994,"Starback, C. Georg (Carl Georg)",9
3372,26995,"Starbäck, C. Georg (Carl Georg)",9
3373,115,"Mikkola, Maila Winter",8
3374,116,"Talvio, Maila",8
3375,140,"Halevy, Ludovic",8
3376,141,"Halévy, L. (Ludovic)",8
3377,142,"Servieres, Jules",8
3378,143,"Halévy, Ludovic",8
3379,275,Ignotus,8
3380,462,"Leighton, Robert",8
3381,722,"Jugo, Miguel de Unamuno y",8
3382,723,"De Unamuno, Miguel",8
3383,724,"Unamuno, Miguel de",8
3384,734,"Clarkson, T. (Thomas)",8
3385,735,"Clarkson, Thomas",8
3386,1363,"Boyd, Nancy",8
3387,1364,"Boissevain, Edna St. Vincent Millay",8
3388,1365,"Millay, Edna St. Vincent",8
3389,1427,孫子,8
3390,1630,"Baker, Willard F.",8
3391,1652,"Allen, Captain Quincy",8
3392,1653,"Allen, Quincy",8
3393,1666,"Synge, Edmund John Millington",8
3394,1667,"Synge, John Millington",8
3395,1668,"Synge, J. M. (John Millington)",8
3396,1695,"Giles, H. A. (Herbert Allen)",8
3397,1696,"Giles, Herbert A.",8
3398,1697,"Giles, Herbert Allen",8
3399,1883,"Gummerus, Kaarle Jaakko",8
3400,1884,"Gummerus, Karl Jacob",8
3401,1885,"Gummerus, Karl Jakob",8
3402,1886,"Gummerus, K. J. (Kaarle Jaakko)",8
3403,1923,"Grimke, Archibald Henry",8
3404,1924,"Grimké, Archibald H.",8
3405,1925,"Grimké, Archibald Henry",8
3406,1962,"Turner, Alice",8
3407,1963,"Curtis, Alice Turner",8
3408,2004,"Garret, Almeida",8
3409,2005,"Garrett, João Batista da Silva Leitão de Almeida Garrett, Visconde de Almeida",8
3410,2006,"Garrett, Almeida",8
3411,2007,"Almeida Garrett, João Batista da Silva Leitão de Almeida Garrett, Visconde de",8
3412,2008,"Caldecott, R. (Randolph)",8
3413,2009,"Caldecott, Randolph",8
3414,2120,"Lewis, Harry Sinclair",8
3415,2121,"Lewis, Sinclair",8
3416,2299,"Fox, Frank, Sir",8
3417,2300,"Renar, Frank",8
3418,2301,"Fox, Frank",8
3419,2343,"Fontane, Henri Théodore",8
3420,2344,"Fontane, Teodor",8
3421,2345,"Fontane, Henri Theodore",8
3422,2346,"Fontane, Theodor",8
3423,2500,E. & F.N. Spon,8
3424,2501,E. and F. N. Spon,8
3425,2502,"Spon, E. & F. N.",8
3426,2503,E. & F. N. Spon,8
3427,2543,"Von Suttner, Bertha",8
3428,2544,"Suttner, Bertha Felicie Sophie Kinsky, Freifrau von",8
3429,2545,"Kinsky, Bertha Felicie Sophie, Freifrau von Suttner",8
3430,2546,"Kinsky von Wchinitz und Tettau, Bertha Sophia Felicita, Gräfin",8
3431,2547,"Kinsky von Wchinitz und Tettau, Bertha Sophia Felicita, Grafin",8
3432,2548,"Süttner, Bertha von",8
3433,2549,"Suttner, Bertha von",8
3434,2673,"Garnett, Mayn Clew",8
3435,2674,"Hains, Thornton Jenkins",8
3436,2675,"Hains, T. Jenkins (Thornton Jenkins)",8
3437,2721,"Champagnac, Jean Baptiste Joseph",8
3438,2722,"Champagnac, Jean-Baptiste-Joseph",8
3439,2723,"Mirval, J.-B.-J. de (Jean-Baptiste-Joseph)",8
3440,2724,"Chantel, J.-B.-J. (Jean-Baptiste-Joseph)",8
3441,2725,"Chantal, J.-B.-J. de (Jean-Baptiste-Joseph)",8
3442,2726,"Champagnac, J.-B.-J. (Jean-Baptiste-Joseph)",8
3443,2768,"Trollope, Mrs.",8
3444,2769,"Trollope, Fanny",8
3445,2770,"Milton, Frances",8
3446,2771,"Trollope, Frances Milton",8
3447,2782,"Hurlbut, J. L. (Jesse Lyman)",8
3448,2783,"Hurlbott, Jesse Lyman",8
3449,2784,"Hurlbut, Jesse Lyman",8
3450,3002,"Bain, Francis William",8
3451,3003,"Bain, F. W. (Francis William)",8
3452,3012,"Sohl, Gerald Allan",8
3453,3013,"Sohl, Jerry",8
3454,3093,"Sylvester, Charles H.",8
3455,3094,"Sylvester, Charles Herbert",8
3456,3200,"Fisher, Arabella Burton Buckley",8
3457,3201,"Buckley, Arabella B. (Arabella Burton)",8
3458,3342,"Halsey, Harlan Page",8
3459,3343,"Pastor, Tony",8
3460,3344,"Sleuth, Old",8
3461,3345,Old Sleuth,8
3462,3484,"Stearns, Chas. A.",8
3463,3485,"Stearns, Charles A.",8
3464,3551,"Whistler, C. W. (Charles Watts)",8
3465,3552,"Whistler, Charles W. (Charles Watts)",8
3466,3565,"Clifton, Mark Irvin",8
3467,3566,"Clifton, Mark",8
3468,3599,"Molnar, Ferenc",8
3469,3600,"Neumann, Ferenc",8
3470,3601,"Molnár, Ferencz",8
3471,3602,"Molnar, Franz",8
3472,3603,"Molnàr, Francesco",8
3473,3604,"Molnár, Ferenc",8
3474,3708,"Garibaldi, Giuseppe",8
3475,3729,"Teräs, Kapteeni",8
3476,3730,"Teras, Kapteeni",8
3477,3731,"Kaski, Eero",8
3478,3732,"Kara, Jalmari",8
3479,3753,"Duval, Paul Alexandre Martin",8
3480,3754,"Lorrain, J. (Jean)",8
3481,3755,"Lorrain, Jean",8
3482,3903,"Brooks, Amy",8
3483,3926,"Hornblow, Arthur",8
3484,4084,"Benedek, Elek",8
3485,4228,"Hanshew, T. W. (Thomas W.)",8
3486,4229,"Hanshew, Thomas W.",8
3487,4307,"Frost, Robert Lee",8
3488,4308,"Frost, Robert",8
3489,4382,"Kostolani, Dezhe",8
3490,4383,"Kosztolányi, Désiré",8
3491,4384,"Kosztolanyi, Dezso",8
3492,4385,"Kosztolanyi, Desire",8
3493,4386,"Kosztolányi, Dezso",8
3494,4387,"Kosztolányi, Dezső",8
3495,4391,"Raimond, C. E.",8
3496,4392,"Parks, Mrs. George Richmond",8
3497,4393,"Parks, Elizabeth Robins",8
3498,4394,"Parkes, Elizabeth Robins",8
3499,4395,"Robins, Elizabeth",8
3500,4410,"Da Vinci, Leonardo",8
3501,4411,"Vinci, Leonardo da",8
3502,4412,"Vinci, Léonard de",8
3503,4413,"Leonardo, da Vinci",8
3504,4594,"Tappan, Eva March",8
3505,4727,"Rocklin, Ross Louis",8
3506,4728,"Rocklynne, Ross",8
3507,4748,"Schlemihl, Peter",8
3508,4749,"Thoma, Ludwig",8
3509,4762,"Proctor, Richard Anthony",8
3510,4763,"Proctor, R. A. (Richard Anthony)",8
3511,4764,"Proctor, Richard A. (Richard Anthony)",8
3512,5106,"Beresford, John Davys",8
3513,5107,"Beresford, J. D. (John Davys)",8
3514,5132,"Joyce, James",8
3515,5312,"Manzoni, Alessandro",8
3516,5401,"Bulfinch, Thomas",8
3517,5500,"St-Elme, Ida",8
3518,5501,"Jonghe, Elzélina van Aylde",8
3519,5502,"Tolstoy van Aylde-Jonghe, Elzélina",8
3520,5503,"Aylde Jonghe, Elzélina van",8
3521,5504,"Van Aylde Jonghe, Elzélina",8
3522,5505,"Jonghe, Elzelina van Aylde",8
3523,5506,"Saint-Elme, Ida",8
3524,5584,"Keats, John",8
3525,5660,"McGuffey, William Holmes",8
3526,5732,"Seneca, L. A. (Lucius Annaeus)",8
3527,5733,"Seneca, Annaeus",8
3528,5734,"Annaeus Seneca, Lucius",8
3529,5735,"Seneca, Lucius Annaeus",8
3530,5851,"Raimund, Ferdinand",8
3531,6236,"Παπαδιαμάντης, Αλέξανδρος",8
3532,6237,"Papadiamantis, Alexandros",8
3533,6238,"Papadiamantes, Alexandros",8
3534,6283,"Lenz, Reinhold",8
3535,6284,"Lenz, J. M. R. (Jakob Michael Reinhold)",8
3536,6285,"Lenz, Jakob Michael Reinhold",8
3537,6291,"Pain, Thomas",8
3538,6292,"Paine, Thomas",8
3539,6470,"Iron, Ralph",8
3540,6471,"Schreiner, Olive",8
3541,6480,"Augustine, Saint",8
3542,6481,"Augustine, Saint, Bishop of Hippo",8
3543,6512,"Ade, George",8
3544,6629,"Eliot, Thomas Stearns",8
3545,6630,"Eliot, T. S. (Thomas Stearns)",8
3546,6703,"Badger, Joseph Edward",8
3547,6704,"Badger, Joseph E.",8
3548,6705,"Hazard, Harry",8
3549,6706,"Badger, Jos. E. (Joseph Edward)",8
3550,6739,"James, Montague Rhodes",8
3551,6740,"James, M.R.",8
3552,6741,"James, M. R. (Montague Rhodes)",8
3553,6884,"Tomlinson, Everett Titsworth",8
3554,6885,"Tomlinson, Everett T. (Everett Titsworth)",8
3555,6913,"Hart, A. B. (Albert Bushnell)",8
3556,6914,"Hart, Albert Bushnell",8
3557,6950,孔子,8
3558,6951,Confucius,8
3559,6980,"Lons, Hermann",8
3560,6981,"Löns, Hermann",8
3561,7045,"Gide, Andre",8
3562,7046,"Gide, André Paul Guillaume",8
3563,7047,"Gide, André",8
3564,7083,"Young, Robert Franklin",8
3565,7084,"Young, Robert F.",8
3566,7560,吳趼人,8
3567,7561,吴趼人,8
3568,7562,"Wu, Woyao",8
3569,7563,"Wu, Chien-jen",8
3570,7564,"Wu, Yanren",8
3571,7565,"Wu, Jianren",8
3572,7631,"Creswicke, Louis",8
3573,7801,"Faguet, Emile",8
3574,7802,"Faguet, Auguste-Émile",8
3575,7803,"Faguet, Émile",8
3576,7892,"Mayhew, Henry",8
3577,7976,"Einstein, Albert",8
3578,8054,"Jordan, D. S. (David Starr)",8
3579,8055,"Jordan, David Starr",8
3580,8085,"Dino, Dorothee, duchesse de",8
3581,8086,"Biron, Dorothea von",8
3582,8087,"Courlande, Dorothée de, duchesse de Dino",8
3583,8088,"De Dino, Dorothée, duchesse",8
3584,8089,"Dorothea, Duchess of Sagan",8
3585,8090,"Dorothea, Herzogin von Sagan",8
3586,8091,"Dorothée, princesse de Courlande",8
3587,8092,"Sagan, Dorothée, princesse de",8
3588,8093,"Talleyrand-Périgord, Dorothée von Biron, duchesse de",8
3589,8094,"Dino, Dorothée de",8
3590,8095,"Dino, Dorothée, duchesse de",8
3591,8114,"McKenna, Stephen",8
3592,8158,"Bolton, Mrs. C. E.",8
3593,8159,"Bolton, Sarah K.",8
3594,8160,"Bolton, Sarah Knowles",8
3595,8196,"May, Karl Friedrich",8
3596,8197,"May, Carl",8
3597,8198,"Linden, E. von",8
3598,8199,"Hohenthal, Karl",8
3599,8200,"May, Karl",8
3600,8307,"Benevente, Jacinto",8
3601,8308,"Benavente y Martínez, Jacinto",8
3602,8309,"Benavente y Martinez, Jacinto",8
3603,8310,"Martínez, Jacinto Benavente y",8
3604,8311,"Benavente, Jacinto",8
3605,8383,"Miller, Cincinnatus Heine",8
3606,8384,"Miller, Cincinnatus Hiner",8
3607,8385,"Miller, Joaquin",8
3608,8496,"Breck, John",8
3609,8744,"Croce, Benedetto",8
3610,8759,"Serna, Concha Espina de",8
3611,8760,"Tagle, Concha Espina y",8
3612,8761,"De Serna, Concha Espina",8
3613,8762,"Espina, Concha",8
3614,8884,"Spearman, Frank Hamilton",8
3615,8885,"Spearman, Frank H. (Frank Hamilton)",8
3616,8990,"Swan-Manninen, Anni Emilia",8
3617,8991,"Swan, Anni",8
3618,8993,"Wallace, Lewis",8
3619,8994,"Wallace, Lew",8
3620,9291,"Adam, Paul",8
3621,9301,"Tyndal, John",8
3622,9302,"Tyndall, John",8
3623,9325,"Saint-Victor, Jacques-Maximilien Benjamin Bins de",8
3624,9326,"De Saint-Victor, J. B. (Jacques-Benjamin",8
3625,9327,"Bins, Jacques-Benjamin-Maximilien, comte de Saint-Victor",8
3626,9328,"Saint-Victor, J. B. de (Jacques-Benjamin)",8
3627,9381,"Willy, Colette",8
3628,9382,"Jouvenel, Gabrielle Claudine Colette de",8
3629,9383,"Colette, Sidonie Gabrielle",8
3630,9384,"Gauthier-Villars, Henry, Mme",8
3631,9385,"Colette, Sidonie-Gabrielle",8
3632,9386,Colette,8
3633,9481,"Karinthy, Friedrich",8
3634,9482,"Karinthy, Frigyes",8
3635,9568,"Järventaus, Heikki Arvi",8
3636,9569,"Jarventaus, Arvi",8
3637,9570,"Ockenström, Heikki Arvi",8
3638,9571,"Ockenstrom, Heikki Arvi",8
3639,9572,"Järventaus, Arvi",8
3640,9707,"Carpenter, Flora Leona",8
3641,9708,"Carpenter, Flora L. (Flora Leona)",8
3642,10064,"Gyulai, Pal",8
3643,10065,"Gyulai, Pál",8
3644,10097,"Gordon, Harry",8
3645,10386,"Rabelais, Francis",8
3646,10387,"Rabelais, Francois",8
3647,10388,"Nasier, Alcofribas",8
3648,10389,"Alcofrybas, Maistre",8
3649,10390,"Rabelais, François",8
3650,10486,"Morgan, A. P. (Alfred Powell)",8
3651,10487,"Morgan, Alfred P. (Alfred Powell)",8
3652,10488,"Powell, A. M.",8
3653,10489,"Morgan, Alfred Powell",8
3654,10583,"Jenkins, Herbert George",8
3655,10826,"Comte, Isidore Auguste Marie François Xavier",8
3656,10827,"Compte, Auguste",8
3657,10828,"Comte, Isidore Auguste Marie Francois Xavier",8
3658,10829,"Comte, Auguste",8
3659,10861,"Drummond, Henry",8
3660,10864,"Dekker, Eduard Douwes",8
3661,10865,Multatuli,8
3662,10913,"Key, Ellen Karolina Sofia",8
3663,10914,"Key, Ellen",8
3664,11026,"Klass, Philip",8
3665,11027,"Putnam, Kenneth",8
3666,11028,"Tenn, William",8
3667,11067,"Moncrieff, A.R. Hope",8
3668,11068,"Hope, Ascott R. (Ascott Robert)",8
3669,11069,"Moncrieff, Robert Hope",8
3670,11070,"Hope, A. R. (Ascott Robert)",8
3671,11071,"Moncrieff, Ascott Robert Hope",8
3672,11072,"Moncrieff, A. R. Hope (Ascott Robert Hope)",8
3673,11100,"M'Carthy, Justin",8
3674,11103,"McCarthy, Justin",8
3675,11119,"Candolin, Arnold Elias",8
3676,11120,"Kouta, Aarni",8
3677,11286,"Madison, Lucy Foster",8
3678,11347,"Marshall, John",8
3679,11673,"Browne, Charles Farrar",8
3680,11674,"Ward, Artemus",8
3681,11699,"Järvi, Kaarlo August",8
3682,11700,"Järvi, Karl August",8
3683,11701,"Mällinen, Carl August",8
3684,11702,"Mallinen, Carl August",8
3685,11703,"Jarvi, K. A. (Kaarlo August)",8
3686,11704,"Järvi, K. A. (Kaarlo August)",8
3687,11754,"Karr, Jean-Alphonse",8
3688,11755,"Karr, Alphonse",8
3689,11861,"Bocage, Manuel Maria de Barbosa du",8
3690,11862,"Barbosa du Bocage, Manuel Maria",8
3691,11863,"Du Bocage, Manuel Maria Barbosa",8
3692,11864,"Bocage, Manuel Maria Barbosa du",8
3693,11992,"Assolant, Alfred",8
3694,11993,"Assollant, A. (Alfred)",8
3695,11994,"Assollant, Alfred",8
3696,12109,"Stewart, J. L. (Jane L.)",8
3697,12110,"Stewart, Jane L.",8
3698,12409,"Godwin, Thomas William",8
3699,12410,"Godwin, Tom",8
3700,12447,"Coolidge, Dane",8
3701,12461,"Leslie, Miss (Eliza)",8
3702,12462,"Leslie, Eliza",8
3703,12505,"Bailey, Frederick Augustus Washington",8
3704,12506,"Baly, Frederick Augustus Washington",8
3705,12508,"Douglass, Frederick",8
3706,12511,"Thurston, Edgar",8
3707,12870,"Earle, Mary Alice Morse",8
3708,12871,"Earle, Alice Morse",8
3709,12946,"Fowler, William Warde",8
3710,12947,"Fowler, Warde",8
3711,12951,"Fowler, W. Warde (William Warde)",8
3712,12981,"Margaret, Queen of Navarre",8
3713,12982,"Navarre, Marguerite de",8
3714,12983,"Marguerite, Queen, consort of Henry II, King of Navarre",8
3715,12990,"Gordon, Samuel Dickey",8
3716,12991,"Gordon, S. D. (Samuel Dickey)",8
3717,13082,"Hayden, Arthur",8
3718,13363,"Seymour, Robert",8
3719,13479,"Corroyer, Édouard",8
3720,13527,"Pelton, Mabell Shippie Clarke",8
3721,13528,"Smith, Mabell Shippie Clarke",8
3722,13529,"Smith, Mabell S. C. (Mabell Shippie Clarke)",8
3723,13897,"Reclus, Jean Jacques Elisee",8
3724,13898,"Reclus, Eliseo",8
3725,13899,"Reclus, Élisée",8
3726,13900,"Reclus, Elisée",8
3727,13978,"Colton, Arthur Willis",8
3728,13979,"Colton, Arthur",8
3729,14105,"Paris, J. A. (John Ayrton)",8
3730,14107,"Paris, John Ayrton",8
3731,14264,"Brown, C. B. (Charles Brockden)",8
3732,14265,"Brown, Brockden",8
3733,14266,Poplicola,8
3734,14267,"Brown, Charles Brockden",8
3735,14364,"Wuori, Martti",8
3736,14498,"Ahlgren, Ernst",8
3737,14499,"Benedictsson, Victoria Maria Bruzelius",8
3738,14500,"Benedictsson, Victoria",8
3739,14902,"Chrysis, Pierre",8
3740,14903,Pierre Louÿs,8
3741,14904,"Louys, Pierre",8
3742,14905,"Louis, Pierre-Félix",8
3743,14906,"Louis, Pierre-Felix",8
3744,14907,"Louÿs, Pierre",8
3745,15509,"Kingsley, Florence Morse",8
3746,15636,"Omelka, Frantisek",8
3747,15637,"Omelka, F.",8
3748,15638,"Omelka, František",8
3749,15773,"Morris, Gouverneur",8
3750,16206,"Vachell, Horace Annesley",8
3751,16482,"Hume, Martin Andrew Sharp",8
3752,16483,"Hume, Martin A. S. (Martin Andrew Sharp)",8
3753,16527,"Eucken, Rudolph",8
3754,16528,"Eucken, R.‏ (Rudolf)",8
3755,16529,"Eucken, Rudolf Christof",8
3756,16530,"Eucken, Rudolf",8
3757,16652,Pheleg Van Trusedale,8
3758,16653,"Adams, Francis Colburn",8
3759,16654,"Adams, F. Colburn (Francis Colburn)",8
3760,16854,"Koskenniemi, V. A. (Veikko Antero)",8
3761,16855,"Koskenniemi, Veikko Antero",8
3762,16859,"Saint Clair, Margaret",8
3763,16860,"Clair, Margaret St.",8
3764,16861,"Hazzard, Wilton",8
3765,16862,"Seabright, Idris",8
3766,16863,"Clair, M. St.",8
3767,16864,"St. Clair, Margaret",8
3768,16870,"Adams, William Henry Davenport",8
3769,16871,"Adams, W.H.",8
3770,16872,"Adams, W. H. Davenport (William Henry Davenport)",8
3771,16912,"Freeman, Lewis Ransome",8
3772,16913,"Freeman, Lewis R. (Lewis Ransome)",8
3773,17083,"Macaulay, Emilie Rose, Dame",8
3774,17084,"Macaulay, R. (Rose)",8
3775,17085,"Macaulay, Dame Rose",8
3776,17086,"Macaulay, Rose",8
3777,17201,"Janson, Christopher",8
3778,17202,"Janson, Kristofer",8
3779,17419,"Severin Ingemann, Bernhard",8
3780,17420,"Ingemann, B. S. (Bernhard Severin)",8
3781,17421,"Ingemann, Bernhard Severin",8
3782,17486,"Lassinen, Emil",8
3783,17521,"Blake, W. (William)",8
3784,17522,"Blake, William",8
3785,17660,"Lee, G. S., Mrs.",8
3786,17661,"Lee, Jennette Barbour Perry",8
3787,17662,"Lee, Jennette",8
3788,17719,"Murray, Andrew",8
3789,17794,"Josephus, Titus Flavius",8
3790,17795,"Josephus, Flavius",8
3791,18350,"Parmele, Mary Platt",8
3792,19364,"Greville, Charles Cavendish Fulke",8
3793,19365,"Greville, Charles",8
3794,19555,"Anderson, Sydney",8
3795,19815,"Baker, Samuel White, Sir",8
3796,19997,"Crosland, Thomas William Hodgson",8
3797,19998,"McNeill, Angus",8
3798,19999,"Crosland, T. W. H. (Thomas William Hodgson)",8
3799,20575,"Powell, J. W. (John Wesley)",8
