author_name,book_id
"Hornung, Ernest William",16189
"Hornung, Ernest William",55433
"Hornung, Ernest William",34908
"Hornung, E.W.",52398
"Hornung, E.W.",52883
"Hornung, E.W.",7850
"Hornung, E. W. (Ernest William)",65400
"Hornung, E. W. (Ernest William)",66997
"Hornung, E. W. (Ernest William)",15032
"Smith, Burnett, Mrs.",42744
"Swan, Annie S.",42557
"Dept., United States. War",58527
"Dept., United States. War",64269
"Hornaday, William Temple",6705
"Hornaday, Dr. William T.",33598
"Hornaday, William T. (William Temple)",68612
"Valentine, Douglas",49070
"Williams, Valentine",69441
"Bryce, C. T. (Catherine Turner)",57796
"Bryce, Catherine Turner",62955
"Castle, Agnes Sweetman",50405
"Castle, Agnes Sweetman",63526
"Castle, Agnes Sweetman",38669
"Sweetman, Agnes",13733
"Talbot, Frederick A.",53714
"Talbot, Frederick A.",64058
"Talbot, Frederick Arthur Ambrose",42815
"Hungerford, Edward",58623
"Chatterton, E. Keble (Edward Keble)",34557
"Hannay, James Owen",58008
"Hannay, James Owen",63225
"Birmingham, G. A. (George A.)",57956
"Hannay, James O. (James Owen)",69169
"Hannay, James O. (James Owen)",58870
"Birmingham, George A.",65062
"Birmingham, George A.",50728
United States President (1885-1889),56893
United States President (1885-1889),27037
United States President (1885-1889),65477
"Cleveland, Grover",67672
"Muir, John",21
"Mills, Enos Abijah",68401
"Mills, Enos Abijah",233
"Mills, Enos A.",48693
"Wilde, Oscar Fingal O'Flahertie Wills",15292
"Wilde, Oscar Fingal O'Flahertie Wills",26763
"Wilde, Oscar Fingal O'Flahertie Wills",49035
"Wilde, Oscar Fingal O'Flahertie Wills",68850
"Wilde, Oscar",65820
"Wilde, Oscar",55580
"Wilde, Oscar",61595
"Grimke, Archibald Henry",48728
"Grimke, Archibald Henry",50043
"Green, Edmund Fisk",4770
"Trollope, Mrs.",39331
"Trollope, Fanny",46868
"Johnson, W. Fletcher (Willis Fletcher)",1537
"Johnson, W. Fletcher (Willis Fletcher)",67466
"Johnson, Willis Fletcher",6724
"Martineau, Harriet",15499
Hugo Münsterberg,2151
Hugo Münsterberg,61574
Hugo Münsterberg,56825
"Marryat, Captain",41197
"Marryat, Captain",67369
"Marryatt, Captain",63928
"Marryat, Frederick",70143
"Sweetser, Kate Dickinson",65599
"Sweetser, Kate Dickinson",2856
"Moore, George",67485
John S. C. (John Stevens Cabot) Abbott,61827
United States. Department of the Interior. National Park Service,69451
United States. Department of the Interior. National Park Service,61599
United States. Department of the Interior. National Park Service,43788
United States. Department of the Interior. National Park Service,69877
"Service, United States National Park",64628
"Service, National Park",38674
"Tomlinson, Everett Titsworth",49923
"Hart, A. B. (Albert Bushnell)",55807
"Hart, A. B. (Albert Bushnell)",61488
"Russell, W. H. (William Howard), Sir",68048
"Russell, William Howard, Sir",43049
"Hulbert, Archer Butler",62787
"Hulbert, Archer Butler",47840
"Griffis, William Eliot",69627
"Griffis, William Eliot",52864
"Griffis, William Eliot",6475
"Griffis, William Eliot",55838
"Griffis, W. E. (William Elliot)",55922
"Griffis, W. E. (William Elliot)",43570
"Griffis, William Elliot",63500
"Bailey, Frederick Augustus Washington",64663
"Baly, Frederick Augustus Washington",49290
"Baly, Frederick Augustus Washington",24508
"Douglas, Frederick",51401
"Mayer, Brantz",26701
"Bulwer-Lytton, Edward George Earle Lytton, 1st Baron",62022
"Bulwer, Edward Lytton",59563
"Bulwer, Edward Lytton",17838
"Lytton, Edward Bulwer",18239
"Lytton, Edward Bulwer",16694
"Lytton, Edward Bulwer",69001
"Lytton, Edward Bulwer Lytton, Baron",66632
"Quincey, Thomas de",53050
"Quincey, Thomas de",3441
"Quincy, Thomas de",4397
"Kvinsi, Tomas de",58184
"Galsworthy, John",56040
"Sedgwick, Anne Douglas",37053
"Sedgwick, Anne Douglas",6919
"Sedgwick, Anne Douglas",69332
"Montagne, Michel de",64411
"Montagne, Michel de",69957
"Montagne, Michel de",69536
"Renan, Joseph Ernest",63895
"Renan, Joseph Ernest",63636
"Kant, Immanuel",31090
"Ellis, Henry Havelock",38524
"Ellis, Henry Havelock",66554
"Brandes, Georg Morris Cohen",54974
"Brandes, G. (Georg)",69613
"Brandes, George",2390
"Brandes, Georg",2895
Aristotle,13691
"Goldman, Emma",51969
"Drinkwater, John",55038
"Jameson, Anna Brownell Murphy",56842
"Jameson, Anna Brownell Murphy",52265
"Jameson, Anna Brownell Murphy",57660
"Murphy, Anna Brownell",4092
"Murphy, Anna Brownell",65492
"Murphy, Anna Brownell",56588
"Jameson, Mrs. (Anna)",48219
"Jameson, Mrs. (Anna)",47086
"Sylvester, Charles Herbert",51738
"Sylvester, Charles Herbert",25437
"Sylvester, Charles Herbert",60687
"D'Israeli, I. (Isaac)",46626
"Disraeli, Isaac",58917
United States. Copyright Office,52971
Library of Congress. Register of Copyrights,37914
"Office, U.S. Copyright",18429
"Congress, U. S. Copyright Office Library of",2486
Library of Congress. Copyright Office,57461
Library of Congress. Copyright Office,54138
"De La Rame, Louisa",16854
"De la Ramée, Louise",51406
"De la Ramée, Louisa",48115
"De la Ramée, Louisa",50688
"De la Ramée, Louisa",55512
Uida,3724
Uida,67568
"Ramé, Marie Louise",69645
"Ramée, Maria Louise",14205
Ouida,23423
"Jerome, Jerome Klapka",48816
"Jerome, J. K.",45298
"Jerome, J. K.",58421
"Jerome, J. K.",15107
"Jerome, Jerome Clapp",17996
"Smith, Laura Rountree",67423
"Bulfinch, Thomas",63388
"Meredith, George",53440
"Meredith, George",46539
"Powys, John Cowper",65272
"Persse, Isabella Augusta",61559
"Gregory, Isabella Augusta Persse, Lady",68588
"Browning, Robert",65873
"Browning, Robert",17468
"Saintsbury, George Edward Bateman",69574
"Saintsbury, George",42253
"Torrey, Bradford",33069
"Torrey, Bradford",55899
"Kleiser, Grenville",52163
"Symons, Arthur",58521
"Watson, John",69655
"Watson, John",67366
"Watson, John",43182
"Maclaren, Ian",33100
"Maclaren, Ian",48283
"Stoker, Abraham",53017
"Stoker, Bram",64210
"Pittenger, William",47596
"Pittenger, William",56504
"Hulme, Edward",48508
"Guerber, Helene Adeline",68865
"Guerber, Helene Adeline",50693
"Guerber, H. A. (Hélène Adeline)",27816
"Salvianus, Gildas",44775
"Salvianus, Gildas",64271
"Reed, Mr.",153
"MacDonald, George",50729
"Mangasarian, Mangasar Mugurditch",70026
"Mangasarian, Mangasar Mugurditch",52606
"Mangasarian, M. M. (Mangasar Mugurditch)",25539
"Alexander, John",62112
"Donne, John",53012
"Cowan, James Galloway",815
"Cowan, James Galloway",37500
"Cowan, James Galloway",69005
"Smith, George",14159
"Moody, D. L. (Dwight Lyman)",68181
"Moody, Dwight L.",56293
"Moody, Dwight Lyman",60856
"Moody, Dwight Lyman",55750
"Hurlbut, J. L. (Jesse Lyman)",55003
"Hurlbut, J. L. (Jesse Lyman)",49050
"Tucker, Charlotte Maria",66239
"Tucker, Charlotte Maria",69779
"Hoare, Edward",14751
"Hoare, Edward",66224
"Hoare, Edward",15009
"Watts, I. (Isaac)",53338
"Watts, I. (Isaac)",58860
"Watts, Isaac",62388
"Watts, Isaac",52750
"Church, John",16819
"Church, John",59022
"Church, John (Preacher)",59330
Ruhamah,19124
"Swift, J. (Jonathan)",48741
"Swift, J. (Jonathan)",41575
"Swift, J. (Jonathan)",27380
"Swift, Jonathan",63482
"Swift, Jonathan",68632
"Wright, William",52157
"Macduff, John R. (John Ross)",66674
"Lea, Henry Charles",44699
RTS,31971
RTS,60389
Religious Tract Society (Great Britain),55619
Religious Tract Society (Great Britain),60613
"Gordon, Samuel Dickey",10345
"Gordon, S. D. (Samuel Dickey)",63058
"Müller, Georg Friedrich",34066
"Müller, Georg Friedrich",50574
"Jones, Rufus M. (Rufus Matthew)",43163
"Allies, Thomas William",13698
"Allies, Thomas W.",49639
"Murray, Andrew",22920
"Stoughton, John",30592
"Stoughton, John",21394
"Stoughton, John",58203
"Berkley, George",55354
"Clarkson, T. (Thomas)",63894
"Talmage, James Edward",62515
"Smith, Joseph",58905
"Smith, Joseph, Jr.",63458
"Smith, Joseph, Jr.",53330
"Michelet, J.",66658
"Michelet, J.",19954
"Michelet, J.",60243
"Muller, F. Max (Friedrich Max)",15136
"Muller, F. Max (Friedrich Max)",62909
"Muller, F. Max (Friedrich Max)",60432
"Müller, Max",68909
"Müller, F. Max (Friedrich Max)",44086
"Sabatini, R.",63382
"Sabatini, Rafael",55160
"Sabatini, Rafael",29871
"Richardson, Dorothy Miller",49864
"Richardson, Dorothy Miller",43664
"Wesley, John",7474
"Wesley, John (John Benjamin)",39222
"Wesley, John (Rev.)",53310
"White, Andrew Dickson",52408
"Benson, A. C. (Arthur Christopher)",67625
"Benson, Arthur Christopher",42673
"Benson, Arthur Christopher",33254
"Benson, R. H. (Robert Hugh)",37135
"Benson, Robert Hugh",40079
"Benson, Robert Hugh",49108
"Walsh, James J. (James Joseph)",69731
"Walsh, J. J. (James Joseph)",19683
"Walsh, James J. (James Joseph)",66192
"Luther, Martin",16850
"Luther, Martin",69657
"Swedenborg, Emanuel",51400
"Wynell-Mayow, Mayow",50109
"Wynell-Mayow, Mayow",45226
"Moore, Hannah",49099
"Moore, Hannah",67898
"Moore, Hannah",60744
"Cannon, George Quayle",28890
"Cannon, George Quayle",50851
"Cannon, George Quayle",36845
"Darwin, Charles Robert",31865
"Darwin, Charles Robert",65761
"Darwin, Charles",12479
"Darwin, Charles",43243
"Huxley, Thomas Henry",68360
"Solorzano, Ticul Alvarez",11396
"Solorzano, Ticul Alvarez",20169
"Hall, Eugene Raymond",47578
"Hall, Eugene Raymond",58640
"Hall, E. Raymond (Eugene Raymond)",17573
"Hall, E. Raymond (Eugene Raymond)",29216
"Jones, J. Knox",57306
"Jones, J. Knox",62540
"Duellman, William E. (William Edward)",18716
"Buffon, M. le comte de",69412
"Leclerc, Georges Louis, comte de Buffon",46255
"Haeckel, Ernst Heinrich Philipp August",61384
"Haeckel, Ernst",54017
Human Genome Project,65114
"Dalquest, Walter W. (Walter Woelber)",69497
"Dalquest, Walter W. (Walter Woelber)",53880
"Kelson, Keith R.",6642
"Abbott, Henry",63332
"Abbott, Henry",65932
N.A.S.A.,63126
NASA,37637
Cellarius,55965
Cellarius,19862
"Butler, Samuel",51678
"Butler, Samuel",64862
"Lankester, Sir E. Ray (Edwin Ray)",53419
"Fitch, Henry S. (Henry Sheldon)",53367
"Fitch, Henry S. (Henry Sheldon)",34213
"Romanes, G. J.",46012
"Romanes, G. J.",13768
"Wallace, A. R. (Alfred Russel)",51356
"Wallace, Russell",51551
"Wallace, Russell",33781
"Brehm, Alfred Edmund",54682
"Brehm, Alfred Edmund",25305
"Humboldt, Friedrich Wilhelm Heinrich Alexander von",23862
"Ewald, Karl",65237
"Ewald, Carl",58531
"Coleridge, S. T. (Samuel Taylor)",52959
"Coleridge, S. T. (Samuel Taylor)",66998
"Coleridge, S. T. (Samuel Taylor)",52770
"Coleridge, Samuel Taylor",39534
"Packard, Winthrop",69619
"Spencer, Herbert",59928
"Weismann, A. (August)",14915
"Weismann, Friedrich Leopold August",63461
"Elder, Pliny the",50773
"Secundus, Gaius Plinius",46368
"Jefferies, John Richard",64384
"Jefferies, Richard",25530
"Jefferies, Richard",69027
"Jefferies, Richard",36546
"Adams, William Henry Davenport",52629
"Adams, W.H.",55615
"Adams, W. H. Davenport (William Henry Davenport)",56524
"Bichat, Marie François Xavier",57560
"Bichat, X. (Xavier)",21209
"Somerville, Mary Fairfax",69570
"Wood, John George",48998
"Wood, John George",60704
"Forrest, George",30518
"Chapman, Allen",33075
"Chapman, Allen",27364
"Fenn, G. Manville (George Manville)",66980
"Fenn, G. Manville (George Manville)",13428
"Fenn, G. Manville (George Manville)",32872
"Fenn, G. Manville (George Manville)",47667
"Fenn, George Manville",52098
"Wood, Ellen Price",63476
"Wood, Ellen Price",177
"Ludlow, Johnny",53587
"Ludlow, Johnny",39884
"Price, Ellen",62355
"Wood, Mrs. Henry",58621
"Wood, Mrs. Henry (Ellen)",50630
"Wood, Henry, Mrs.",7053
"Thompson, Ruth Plumly",67596
"Housman, Lawrence",65219
"Housman, Laurence",59541
"Leighton, Robert",60407
"North, Grace May",40294
"Bonner, Richard",49845
"Bonner, Richard",59653
"Holt, Emely Sarah",16496
"Holt, Emily S. (Emily Sarah)",30070
"Holt, Emily Sarah",37417
"Holt, Emily Sarah",18339
"Holt, Emily Sarah",10971
"Tolstoi, Leo",58194
"Tolstoi, Leo",60666
"Tolstoy, Lev N.",61417
"Tolstoy, Lev N.",44424
"Tolstoï, Léon",18393
"Tolstoy, Graf Leo",61638
"Tolstoy, Graf Leo",57588
"Tolstoj, Lev Nikolaevič",62994
"Tolstoj, Lev Nikolaevic",53417
"Holmes, Gordon",52955
"Holmes, Gordon",44118
"Holmes, Gordon",26567
"Tracy, Louis",68056
"Tracy, Louis",55771
"Miller, Harriet Mann",416
"Thorne, Olive",15731
"Thorne, Olive",47741
"Cervantes, Miguel de",50417
"Cervantes, Miguel de",22889
"Cervantes, Miguel de",49204
"Saavedra, Miguel de Cervantes",59284
"Saavedra, Miguel de Cervantes",57035
"Saavedra, Miguel de Cervantes",45948
"Cervantes, Michel",60436
"Cervantes, Michel",51138
"Saavedra, Miguel Cervantes",55042
"Saavedra, Miguel Cervantes",47799
"Saavedra, Miguel Cervantes",63233
"Parry, Judge",17023
"Parry, Sir Edward Abbott",4791
"Parry, Edward Abbott, Sir",53942
"Preston, Effa E. (Effa Estelle)",57533
"Shakspeare, William",49663
"Shakspeare, William",55964
"Shakspeare, William",48711
"Shakspere, William",54413
"Shakspere, William",66766
"Shakespeare, William",60080
"Shakespeare, William",52506
"Shakespeare, William",50098
"Wirt, Mildred Augustine",48825
"Wirt, Mildred Augustine",44452
"Wirt, Mildred A. (Mildred Augustine)",48190
"Wirt, Ann",54638
"Wirt, Ann",62820
"Wirt, Mildred A. (Mildred Augustine)",43778
Mrs. (Mary Louisa) Molesworth,3704
"Molesworth, Mary Louisa Stewart",44719
"Molesworth, Mary Louisa Stewart",23913
"Molesworth, Mary Louisa Stewart",51536
"Graham, Ennis",65793
"Graham, Ennis",26818
"Molesworth, Mrs.",64370
"Molesworth, Mrs.",11846
"Lawton, Captain Wilbur",61883
"Lawton, Captain Wilbur",66738
"Deering, Fremont B.",60078
"Lawton, Wilbur",48409
"Payson, Howard",47416
"Payson, Howard",54900
"West, Marvin",39208
"Hill, Grace Brooks",55761
"Hutchens, Paul",824
"Lamb, Mary Ann",52443
"Greene, Homer",706
"Fontaine, Jean de La",39404
"Fontaine, Jean de La",34212
"De La Fontaine, Jean",52619
"De La Fontaine, Jean",55256
"Fontaine, Jean de la",34640
"Fontaine, Jean de la",67090
"La Fontaine, Jean de",61465
"Baker, Willard F.",34559
"Baker, Willard F.",65814
"Baker, Willard F.",67702
"Allen, Quincy",56305
"Gilbert, William Schwenck, Sir",9108
"Gilbert, William Schwenck, Sir",797
"Gilbert, W. S. (William Schwenck)",57495
"Matthews, Stanley R.",59772
"Turner, Alice",63292
"Turner, Alice",54087
"Curtis, Alice Turner",62690
"Wagner, Wilhelm Richard",24116
"Caldecott, R. (Randolph)",57454
"Caldecott, R. (Randolph)",18066
"Bunyan, John",59119
"Bunyan, John",997
"Lancaster, William Joseph Cosens",57712
"Collingwood, Harry",51746
"Wyman, Levi Parker",68163
"Wyman, L. P. (Levi Parker)",1074
"Grove, Harriet Pyne",11825
"Verne, Júlio",56747
"Verne, Júlio",66708
"Verne, Júlio",65098
"Verne, Júlio",51553
"Verne, Jules Gabriel",60486
"Barclay, Florence Louisa (Charlesworth), Mrs.",61363
"Barclay, Florence Louisa (Charlesworth), Mrs.",48713
"Barclay, Florence Louisa (Charlesworth), Mrs.",60295
"Titmarsh, Michael Angelo",61409
"Thackeray, W. M.",60173
"Thackeray, W. M.",59838
"Thackeray, W. M.",53474
"Thackeray, William Makepeace",62039
"Spyri, Johanna Heusser",53803
"Smith, Sarah",62807
"Grinnell, George Bird",17534
Aunt Fanny,57719
Aunt Fanny,57755
"Fanny, Aunt",64144
"Hauff, Wilhelm",49994
"Hauff, Wilhelm",51784
"Vaizey, Mrs. George de Horne",48775
"Vaizey, Mrs. George de Horne",17336
"Vaizey, Jessie Bell",17914
"Mansergh, Jessie",68831
"Mansergh, Jessie",64324
"Ewing, J. H. (Juliana Horatia)",31575
"Ewing, J.H.",27753
"Ewing, Juliana Horatia Gatty",53614
"Ewing, Juliana Horatia Gatty",53354
"Ewing, Juliana Horatia Gatty",55587
"Ewing, Juliana Horatia",67066
"Russell, W. Clark (William Clark)",51446
"Russell, W. Clark (William Clark)",54945
"Cresswick, Mr.",11269
"Godwin, Mary Wollstonecraft",26489
"Peard, Frances M. (Frances Mary)",2061
"Peard, Frances M. (Frances Mary)",39287
"Thibault, Jacques-Anatole-François",68452
"Thibault, Jacques-Anatole-François",55212
"Thibault, Anatole",56141
"France, Anatole",64964
"Goodwin, Harold Leland",59446
"Goodwin, Harold Leland",66778
"Goodwin, Hal",51543
"Andersen, Hans Christian",19785
"Andersen, Hans Christian",63407
"Andersen, Hans Christian",64099
"Andersen, H. C. (Hans Christian)",63841
"Rolt-Wheeler, Francis William",68438
"Strang, Herbert",53352
"Spencer, Edmund",53787
"Spenser, Edmund",17457
"Henty, George Alfred",56382
"Henty, George Alfred",49024
"Henty, G.A.",53185
"Henty, G.A.",61381
"Henty, G. A. (George Alfred)",65321
"Westerman, Percy F. (Percy Francis)",44108
"Westerman, Percy F. (Percy Francis)",68258
"Scott, Sir Walter",55669
"Scott, Sir Walter",62209
"Malagrowther, Malachi",49630
"Malagrowther, Malachi",16886
"Malagrowther, Malachi",57974
"Cleishbotham, Jedediah",25162
"Scott, Walter",54565
"Crockett, Samuel Rutherford",69025
"Crane, Walter",2054
"Crane, Walter",47084
"Wodehouse, Pelham Grenville",36357
"Wodehouse, Pelham Grenville",64981
"Windham, Basil",64921
"Windham, Basil",7483
"Sienkiewicz, Henryk",52231
"Sienkiewicz, Henryk",49113
"Ollivant, Alfred",52181
"Brereton, Frederick Sadleir",51807
"Brereton, Frederick Sadleir",48458
"Brereton, Frederick Sadleir",55673
"Brereton, F. S. (Frederick Sadleir)",55333
"Grimm, Wilhelm Carl",55637
"Whistler, C. W. (Charles Watts)",62563
"Whistler, C. W. (Charles Watts)",9980
"Whistler, C. W. (Charles Watts)",56330
"Whistler, Charles W. (Charles Watts)",67281
"Nodier, Charles",58464
"Potter, Helen Beatrix",64218
"Potter, Helen Beatrix",29549
"Heelis, Beatrix",14570
"Potter, Beatrix",36087
"Speed, Nell",58166
"Speed, Nell",56599
"Emerson, Alice B.",59642
"Chaillu, Paul Du",2152
"Chaillu, Paul B. du (Paul Belloni)",53084
"Chaillu, Paul B. du (Paul Belloni)",67217
"Brandeis, Madeline",50557
"Brandeis, Madeline",57745
"Barnum, Richard",60551
"Barnum, Richard",52380
"Grahame, Kenneth",69306
"Grahame, Kenneth",60618
"Snell, Roy Judson",30237
"Snell, Roy Judson",28657
"Snell, Roy J. (Roy Judson)",55484
"Snell, Roy J. (Roy Judson)",33442
"Snell, Roy J. (Roy Judson)",55084
"Snell, Roy J. (Roy Judson)",45767
"Whishaw, Fred",5653
"Whishaw, Frederick",22830
"Lear, Edward",69857
"Clarke, Rebecca Sophia",23342
"Malot, Hector-Henri",62617
"Malot, Hector-Henri",67804
"Malot, Hector-Henri",28397
"Brazil, Angela",27841
"Crake, Augustine David",16561
"Crake, Augustine David",2790
"Crake, Augustine David",42607
"Lavell, Edith",60214
"Lavell, Edith",4714
Όμηρος,53715
Homer,54316
"Farrar, F. W. (Frederic William)",55813
"Farrar, Frederic William",27915
"Farrar, Dean (Frederic William)",51843
"Farrar, Frederic W.",60596
"Farrar, Frederic W.",62410
"Durston, George",58728
"Durston, George",48852
Plutarch,46459
"Gautier, Louise Charlotte Ernestine",10095
"Mendès, Judith",57938
"Mendès, Judith",54261
"Harrison, Mary St. Leger Kingsley",34746
"Beard, D. C. (Daniel Carter)",58446
"Beard, D. C. (Daniel Carter)",55320
"Fitzhugh, P. K. (Percy Keese)",6377
"Fitzhugh, P. K. (Percy Keese)",49080
"Fitzhugh, P. K. (Percy Keese)",47133
"Fitzhugh, Percy K.",68877
"Fitzhugh, Percy K.",45814
"Lloyd, Hugh",47889
"Fitzhugh, Percy Keese",13311
"Quiller-Couch, Mabel",13094
"Quiller-Couch, Mabel",53637
"Gould, Nathaniel",5326
"Gould, Nathaniel",67106
"Adair, Cecil",61399
"Adair, Cecil",66487
"Adair, Cecil",66276
"Adair, Cecil",3278
"Dare, Evelyn",59954
"Ward, E.",69744
"Ward, E.",34742
"Everett-Green, E. (Evelyn)",15849
"Everett-Green, Evelyn",53112
"Amicis, Edmondo de",25251
"Amichis, Edmondo de",60265
"Amichis, Edmondo de",68976
"Hornibrook, Isabel",56888
"Dean, Graham M.",65862
"Farrow, George Edward",8495
"Farrow, George Edward",17962
"Farrow, G. E. (George Edward)",56225
"Farrow, G. E. (George Edward)",48661
"Traill, Mrs.",58698
"Traill, Mrs.",48811
"Evans, Mary Anne",64263
"Cross, Marian Evans",64583
"Evans, Marian",63013
"Evans, Marian",64650
"Evans, Marian",54554
"Lewes, M. E. (Marian Evans)",52566
"Lewes, M. E. (Marian Evans)",63424
"Phillipps-Wolley, C.",67989
"Phillipps-Wolley, C.",41699
"Phillipps-Wolley, Clive",4434
"Morrison, Gertrude W.",63706
"Powell, Ardon Van Buren",9833
"Powell, Ardon Van Buren",68349
"Hutcheson, John Conroy",69110
"Hutcheson, John Conroy",65633
"Hutcheson, John C. (John Conroy)",69588
"Thompson, Ames",19749
"Bates, Gordon",52534
"Bates, Gordon",51020
"Steel, Flora Annie Webster",55636
"Steel, Flora Annie Webster",56959
"Milne, Alan Alexander",56975
"Miln, Alen Aleksander",64133
"Miln, Alen Aleksander",61754
"Miln, Alen Aleksander",58780
"Mitford, Bertram",42436
"Mitford, Bertram",58158
"Reed, Talbot Baines",27636
"Reed, Talbot Baines",45783
"Breck, John",49939
"Coleridge, C. R. (Christabel Rose)",37960
"Coleridge, Christabel R. (Christabel Rose)",64048
"Coleridge, Christabel R. (Christabel Rose)",65798
"Coleridge, Christabel R. (Christabel Rose)",33863
"Chadwick, Lester",40172
"Douglas, Alan, Captain",50025
"Douglas, Alan, Captain",26025
"Dowd, Emma C.",14387
"Driscoll, Lieutenant James R.",46194
"Driscoll, James R.",46632
"Carter, Herbert, active 1909-1917",57994
"Wyss, J. D. (Johann David)",62597
"Wyss, Johann David",56620
"Frey, Hildegard G. (Hildegard Gertrude)",54172
"Frey, Hildegarde G.",49538
"Frey, Hildegarde G.",28828
"Mare, Walter de la",23425
"Ramal, Walter",51517
"Ramal, Walter",55106
"De la Mare, Walter John",50721
"De la Mare, Walter John",57007
"Wyckoff, A. Capwell (Albert Capwell)",57895
"Wyckoff, Albert Capwell",29576
"Wyckoff, Albert Capwell",9049
"Rabelais, Francis",7791
"Rabelais, Francis",40935
"Alcofrybas, Maistre",27937
"Stanley, Henry Morton, Sir",66747
"Rowlands, John",53321
"Rowlands, John",61822
"Arundel, Louis",69108
"Sheppard, William Henry Crispin",29746
"Mackenzie, Anthony Edward Montagu Compton",65636
"Mackenzie, Anthony Edward Montagu Compton",52385
"Mackenzie, Anthony Edward Montagu Compton",24536
"Mackenzie, Compton, Sir",50414
"Mackenzie, Compton, Sir",58051
"Mackenzie, Compton, Sir",36394
"MacKenzie, Compton",47300
"Smedley, F. E. (Frank Edward)",14796
"Smedley, Francis Edward",61597
"Brooke, Leonard Leslie",42648
"Brooke, Leonard Leslie",68131
"Kellogg, Elijah",65292
"Sutton, Rachel B.",58838
"Hunting, Margaret Sutton",27895
"Hill, Carolyn Sherwin Bailey",38259
"Scott, Morgan",61671
"Scott, Morgan",10012
"Bruce, Mary Grant",57262
"Bruce, Mary Grant",54341
"Bowen, R. Sidney",11152
"Richard, James Robert",52306
"Bowen, Robert Sidney",19774
"Bowen, Robert Sidney",66902
"Marshall, Emma Martin",68020
"Marshall, Emma Martin",64988
"Marshall, Emma",62110
"Marshall, Emma",69891
"Marden, Orison Swett",50926
"Marden, Orison Swett",54426
"Marden, Orison Swett",22020
"Marden, Orison Swett",48013
"Duffield, J. W.",14840
"Duffield, J. W.",67085
"Duffield, J. W.",56608
"Duffield, J. W.",52025
"Gregor, Elmer Russell",44202
"Barlow, Roger",50664
"Barlow, Roger",54577
"Porter, Mark",43903
"Aikin, Anna Laetitia",55010
"Marcet, Mrs. (Jane Haldimand)",11916
"Barbauld, Anna Lætitia",16762
"Barbauld, Anna Lætitia",61255
"Barbauld, A. L. (Anna Letitia)",67016
Milton Richards,63844
"Patchin, Frank Glines",50394
"Patchin, Frank Glines",52789
"Patchin, Frank Glines",62981
"Patchin, Frank Gee",44668
"Patchin, Frank Gee",67752
"Bullen, Frank T. (Frank Thomas)",49890
"Bullen, Frank T. (Frank Thomas)",49350
"Bullen, Frank Thomas",52972
"Beauchamp, Mary Annette",60014
"Arnim-Schlagenthin, Countess Elizabeth von",56804
"Arnim, Elizabeth von",52816
"Arnim, Elizabeth von",21082
"Russell, Mary Annette Beauchamp Russell, Countess",55285
"Russell, Mary Annette Beauchamp Russell, Countess",54699
"Crane, Laura Dent",35617
"Crane, Laura Dent",55143
"Crane, Laura Dent",50178
"Finlay, Roger Thompson",16820
"Finlay, Roger Thompson",18436
"Finlay, Roger Thompson",64574
"Chaucer, Daniel",48378
"Jackson, Gabrielle E. (Gabrielle Emilie)",32808
"Leigh, P. (Percival)",50404
"Prendergast, Paul",17338
"Prendergast, Paul",60721
"Nixon-Roulet, Mary F.",65498
"Nixon-Roulet, Mary F.",41144
"Rockwell, Carey",47070
"Vachell, Horace Annesley",32978
"Vachell, Horace Annesley",63186
"Drake, Samuel A.",51890
"Brown, Abbie Farwell",51995
"Brown, Abbie Farwell",17561
"Brown, Abbie Farwell",58590
"Newcomb, Ambrose",16499
"Newcomb, Ambrose",51144
"Durham, Victor G.",61501
"Collumb, Patrick",53922
"Colum, Padraic",52264
"Shaler, Robert",49573
"Goldsmit, Oliver",65791
"Warde, Margaret",47984
"Dunton, Edith Kellogg",55044
"Dunton, Edith Kellogg",66401
"Fryer, Jane Eayre",20514
"Fryer, Jane Eayre",59250
"Marlowe, Amy Bell",56887
"Kay, Ross",58573
"Clouston, Joseph Storer",48633
"Breitgam, Gerald H.",63360
"Breckinridge, Gerald",63240
"Breckinridge, Gerald",24178
"Aldridge, Janet",62397
"Aldridge, Janet",53482
"Marshall, Archibald",32096
"Oxley, James M. (James Macdonald)",25649
"Oxley, J. Macdonald (James Macdonald)",47671
"Carr, Annie Roe",69510
"Carr, Annie Roe",53793
"Mathewson, Christy",62008
"Bloomfield, Robert",39990
"Sherwood, Mrs.",57012
"Sherwood, Mrs.",69389
"Sherwood, Mary Martha Butt",68724
"Nietzsche, Friedrich Wilhelm",61284
"McGuinn, Jim",68270
"McGuinn, Jim",61086
"McGuinn, Roger",68846
"McGuinn, Roger",54947
"McGuinn, Roger",3639
"Beethoven, Ludwig von",57275
"Beethoven, Ludwig von",61614
"Beethoven, Ludwig von",6712
"Van Beethoven, Ludwig",45586
"Beethoven, Ludwig van",54339
"Mozart, Johann Chrysostom Wolfgang Amadeus",27046
"Mozart, Johann Chrysostom Wolfgang Amadeus",55760
"Haggard, Rider",25362
"Haggard, Rider",24257
"Haggard, Rider",47536
"Haggard, Rider",60321
"Haggard, Henry Rider",49769
"Haggard, Henry Rider",25317
"Mason, Alfred Edward Woodley",7108
"Mason, Alfred Edward Woodley",57276
"Mason, Alfred Edward Woodley",31544
"Mason, A. E. W. (Alfred Edward Woodley)",33709
"Mason, A. E. W. (Alfred Edward Woodley)",36676
"Hardy, Thomas",56166
"Hardy, Thomas",65364
