,0,1,2
1353,12667,"Dawson, Coningsby",16
1354,14234,"Kennedy, The President's Commission on the Assassination of President",16
1355,14235,Warren Commission (U.S.),16
1356,14236,United States. President's Commission on the Assassination of President Kennedy,16
1357,14237,"Commission, Warren",16
1358,14238,United States. Warren Commission,16
1359,14477,"Dowling, R. (Richard)",16
1360,14478,"Fall, Marcus",16
1361,14479,"Dowling, Richard",16
1362,20800,"Zangwill, I. (Israel)",16
1363,20801,"Zangwill, Israel",16
1364,532,"Parley, Peter",15
1365,785,"Rey, Lester del",15
1366,786,"Knapp, Leonard",15
1367,787,"Del Rey, Lester",15
1368,1080,"Ellis, Henry Havelock",15
1369,1081,"Ellis, Havelock",15
1370,1103,"Porter, Eleanor Hodgman",15
1371,1104,"Porter, Eleanor H. (Eleanor Hodgman)",15
1372,1252,"Dostoevsky, Fyodor",15
1373,1253,"Dostoievski, Fédor Mikhailovitch",15
1374,1254,"Достоевский, Фёдор Михайлович",15
1375,1255,"Dostoievski, Fiodor",15
1376,1256,"Dostoievski, Fedor Mikhailovitch",15
1377,1257,"Dostoyevsky, F. M.",15
1378,1258,"Dostojewski, Fjodor Michailowitsch",15
1379,1259,"Dostoyevsky, Fyodor Mikhailovich",15
1380,1260,"Dostoyevsky, Fyodor",15
1381,1306,"Saltus, Edgar Evertson",15
1382,1307,"Saltus, Edgar",15
1383,1377,"Vance, Louis Joseph",15
1384,1493,"Habberton, John",15
1385,2072,"Beith, John Hay",15
1386,2073,"Beith, Ian Hay",15
1387,2074,"Hay, Ian",15
1388,2085,"Gaultier, Theophile",15
1389,2086,"Gautier, Theophile",15
1390,2087,"Gautier, Pierre-Jules-Théophile",15
1391,2088,"Gautier, Théophile",15
1392,2127,"Moody, D. L. (Dwight Lyman)",15
1393,2128,"Moody, Dwight L.",15
1394,2129,"Moody, Dwight Lyman",15
1395,2304,"March, Anne",15
1396,2305,"Woolson, Constance Fenimore",15
1397,2417,"Grinnell, George Bird",15
1398,2966,"Stanhope, Philip Dormer, Earl of Chesterfield",15
1399,2967,"Chesterfield, Philip Dormer Stanhope, Earl of",15
1400,3165,"Shelley, P. B. (Percy Bysshe)",15
1401,3166,"Shelley, Percy Bysshe",15
1402,3519,"Grimm, Jacob Ludwig Carl",15
1403,3520,"Grimm, Wilhelm Carl",15
1404,3521,"Grimm, Jacob",15
1405,3522,"Grimm, Wilhelm",15
1406,3589,"Byron, George Gordon Noël Byron, Baron",15
1407,3590,"Byron, George Gordon Noel Byron, Baron",15
1408,3591,"Byron, George Gordon Byron, Baron",15
1409,4176,"Herrick, Robert",15
1410,4273,"Hunt, Helen Maria Fiske",15
1411,4274,"Holm, Saxe",15
1412,4275,"Jackson, H. H. (Helen Hunt)",15
1413,4276,"Jackson, Helen Maria Fiske Hunt",15
1414,4277,"Jackson, Helen Hunt",15
1415,4351,"Wells, Basil Eugene",15
1416,4352,"Ellerman, Gene",15
1417,4353,"Wells, Basil",15
1418,4543,"Stratton-Porter, Gene",15
1419,4806,"Lavell, Edith",15
1420,4864,"Church, Alfred J.",15
1421,4865,"Church, A. J.",15
1422,4866,"Church, Alfred John",15
1423,4874,"Lowndes, Marie Adelaide Belloc",15
1424,4875,"Belloc-Lowndes, Marie Adelaide",15
1425,4876,"Belloc, Marie Adelaide",15
1426,4877,"Belloc, M. A. (Marie Adelaide)",15
1427,4878,"Lowndes, Marie Belloc",15
1428,5562,"Frederic, Harold",15
1429,5840,"Merwin, Samuel",15
1430,6054,"Mahan, Alfred Thayer",15
1431,6055,"Mahan, Alfred T.",15
1432,6056,"Mahan, A. T. (Alfred Thayer)",15
1433,6139,"Mencken, Henry Louis",15
1434,6140,"Hatteras, Owen",15
1435,6141,"Mencken, Henry L.",15
1436,6142,"Mencken, H. L. (Henry Louis)",15
1437,6392,"Moore, Thomas",15
1438,6852,"Babcock, Winnifred Eaton",15
1439,6853,"Reeve, Winnifred Eaton",15
1440,6854,"Eaton, Winnifred",15
1441,6855,"Reeve, Winifred Eaton",15
1442,6856,"Watanna, Onoto",15
1443,7037,"Laut, Agnes Christina",15
1444,7038,"Laut, Agnes C. (Agnes Christina)",15
1445,7039,"Laut, Agnes C.",15
1446,7105,"Paget, Violet",15
1447,7106,"Lee, Vernon",15
1448,7148,"Atheling, William",15
1449,7344,"Cather, Willa Sibert",15
1450,7345,"Cather, Wilella",15
1451,7346,"Catherová, Willa",15
1452,7347,"Catherova, Willa",15
1453,7348,"Cather, Willa",15
1454,7377,"Browning, Robert",15
1455,7448,"Glasgow, Ellen Anderson Gholson",15
1456,7451,"Brady, Cyrus Townsend",15
1457,7543,"Moodie, Susannah Strickland",15
1458,7544,"Strickland, S. (Susanna)",15
1459,7545,"Strickland, Susannah",15
1460,7546,"Moodie, Susanna",15
1461,8555,"Russell, Bertrand Russell, 3d Earl",15
1462,8556,"Russell, Bertrand A. W. (Bertrand Arthur William)",15
1463,8557,"Russell, Bertrand",15
1464,9002,"Wordsworth, William",15
1465,9781,"Schopenhauer, Arthur",15
1466,10107,"Green, Olive",15
1467,10108,"Reed, Myrtle",15
1468,10710,"Mill, J. S. (John Stuart)",15
1469,10711,"Mill, John Stuart",15
1470,11037,"Franklin, Benjamin",15
1471,11729,"Stoker, Abraham",15
1472,11730,"Stoker, Bram",15
1473,11888,"Tranquillus, Gaius Suetonius",15
1474,11889,Suetonius,15
1475,12238,Abdul-Baha,15
1476,12239,`Abdu'l-Bahá,15
1477,12801,"Bowen, R. Sidney",15
1478,12802,"Richard, James Robert",15
1479,12803,"Bowen, Robert Sydney",15
1480,12804,"Bowen, Robert Sidney",15
1481,14141,"Gallun, Raymond Z. (Raymond Zinke)",15
1482,14142,"Gallun, Raymond Zinke",15
1483,14143,"Gallun, Raymond Z.",15
1484,14933,"Patchin, Frank Glines",15
1485,14934,"Patchin, Frank Gee",15
1486,16836,"Murray, D. Christie (David Christie)",15
1487,16837,"Murray, Christie",15
1488,16838,"Christie Murray, David",15
1489,16839,"Murray, David Christie",15
1490,21387,"Webster, Noah",15
1491,25369,"Hannay, James Owen",15
1492,25370,"Birmingham, G. A. (George A.)",15
1493,25371,"Hannay, James O. (James Owen)",15
1494,25372,"Birmingham, George A.",15
1495,390,"Housman, Lawrence",14
1496,391,"Bunny, Benjamin",14
1497,392,"Housman, Laurence",14
1498,769,"Richardson, Samuel",14
1499,893,"Bixby, Jay Lewis",14
1500,894,"Bixby, Jerry",14
1501,895,"Bixby, Drexel Jerome Lewis",14
1502,896,"Neal, Harry",14
1503,897,"Drexel, Jay B.",14
1504,898,"Lewis, D. B.",14
1505,899,"Lewis, D.B.",14
1506,900,"Bixby, Jerome",14
1507,1212,"Deeping, George Warwick",14
1508,1213,"Deeping, Warwick",14
1509,1282,"White, Frederick Merrick",14
1510,1283,"White, Fred Merrick",14
1511,1284,"White, Fred M. (Fred Merrick)",14
1512,1716,"DeVet, Charles V.",14
1513,1717,"Vet, Charles V. de",14
1514,1718,"Vet, Charles Vincent de",14
1515,1719,"De Vet, Charles V.",14
1516,1941,"Gibbs, George Fort",14
1517,2188,"Grove, Harriet Pyne",14
1518,2418,"Duellman, William E. (William Edward)",14
1519,2419,"Duellman, William Edward",14
1520,2709,"Haeckel, Ernst Heinrich Philipp August",14
1521,2710,"Haeckel, Ernst",14
1522,2908,"Wilson, Richard",14
1523,3184,"Coburn, Fordyce, Mrs.",14
1524,3185,"Abbott, Eleanor Hallowell",14
1525,3268,"Bloundelle-Burton, J. (John)",14
1526,3269,"Bloundelle-Burton, John",14
1527,3392,"Gaboriau, Émile",14
1528,3393,"Gaboriau, Emile",14
1529,3518,"Packard, Frank L. (Frank Lucius)",14
1530,3738,"Couperus, Louis Marie Anne",14
1531,3739,"Couperus, Louis",14
1532,3773,"Gribbon, William Lancaster",14
1533,3774,"Mundy, Talbot",14
1534,3830,"Holden, Fox B.",14
1535,3893,"Terhune, Albert Payson",14
1536,3947,"Grahame, Kenneth",14
1537,4949,"Jones, J. Knox",14
1538,5540,"Addison, Joseph",14
1539,5894,"Dick, Philip Kindred",14
1540,5895,"Dick, Philip K.",14
1541,5959,"Sharkey, John Michael",14
1542,5960,"Sharkey, Jack",14
1543,6057,"Emerson, R. W. (Ralph Waldo)",14
1544,6058,"Emerson, R. Waldo (Ralph Waldo)",14
1545,6059,"Emerson, Waldo",14
1546,6060,"Emerson, Ralph Waldo",14
1547,6323,"Allen, James Lane",14
1548,6395,"Андреев, Леонид Николаевич",14
1549,6396,"Andreyev, Leonid Nikolayevich",14
1550,6397,"Andreev, Leonid Nikolaevich",14
1551,6398,"Andreyev, Leonid",14
1552,6472,"Mitchell, Weir",14
1553,6473,"Mitchell, Silas Weir",14
1554,6474,"Mitchell, S. Weir (Silas Weir)",14
1555,6707,"Pyle, Katherine",14
1556,6708,"Pyle, Katharine",14
1557,6766,"Gregg, Hilda Caroline",14
1558,6767,"Grier, Sydney C.",14
1559,6840,"Wister, Owen",14
1560,7093,"Capes, B. E. J.",14
1561,7094,"Capes, Bernard Edward Joseph",14
1562,7095,"Capes, Bernard",14
1563,7197,"Harben, William Nathaniel",14
1564,7198,"Harben, Will N. (Will Nathaniel)",14
1565,7585,"Smiles, Samuel",14
1566,7663,"Wood, William",14
1567,7860,"Freeman, E. A. (Edward Augustus)",14
1568,7861,"Freeman, Edward Augustus",14
1569,7862,"Freeman, Edward A. (Edward Augustus)",14
1570,8044,"Wilbur, Homer",14
1571,8045,Meliboeus-Hipponax,14
1572,8046,"Lowell, James Russell",14
1573,8130,"Huxley, Aldous Leonard",14
1574,8131,"Huxley, Aldous",14
1575,8169,"Tennyson, Alfred Lord",14
1576,8170,"Tennyson, Alfred Tennyson, Baron",14
1577,8712,"Leland, Charles G.",14
1578,8713,"Breitmann, Hans",14
1579,8714,"Breitman, Hans",14
1580,8715,"Leland, Charles Godfrey",14
1581,8824,"Dixon, Thomas F.",14
1582,8825,"Dixon, Thomas",14
1583,8826,"Dixon, Thomas, Jr.",14
1584,8951,"Daskam, Josephine Dodge",14
1585,8952,"Lovell, Ingraham",14
1586,8953,"Bacon, Josephine Dodge Daskam",14
1587,8954,"Bacon, Selden, Mrs.",14
1588,8955,"Bacon, Josephine Daskam",14
1589,9625,"Ferber, Edna",14
1590,9685,"Day, Holman Francis",14
1591,9686,"Day, Holman F.",14
1592,9687,"Day, Holman",14
1593,10133,"Hawthorne, Julian",14
1594,10416,"Martin, Violet Florence",14
1595,10417,"Somerville, Edith Anna Oenone",14
1596,10418,"Herring, Geilles",14
1597,10419,"Ross, Martin",14
1598,10420,"Somerville, E. Oe. (Edith Oenone)",14
1599,10530,"Janvier, Thomas Allibone",14
1600,10531,"Janvier, Thomas A. (Thomas Allibone)",14
1601,10615,"Stoddard, W. O.",14
1602,10616,"Stoddard, William Osborn",14
1603,10617,"Stoddard, William O.",14
1604,10897,"Spencer, Herbert",14
1605,11038,"Winterbotham, Russell Robert",14
1606,11039,"Winterbotham, Russ",14
1607,11040,"Winterbotham, R.R.",14
1608,11041,"Winterbotham, R. R. (Russell Robert)",14
1609,11132,"Bates, Arlo",14
1610,11185,"Cable, G. W. (George Washington)",14
1611,11186,"Cable, George Washington",14
1612,11447,"Mackenzie, Anthony Edward Montagu Compton",14
1613,11448,"Mackenzie, Compton, Sir",14
1614,11449,"MacKenzie, Compton",14
1615,11511,"Pater, Walter Horatio",14
1616,11512,"Pater, Walter H. (Walter Horatio)",14
1617,11513,"Pater, Walter",14
1618,18456,"Riis, Jacob August",14
1619,18457,"Riis, Jacob A. (Jacob August)",14
1620,47,"Muir, John",13
1621,337,United States President (1869-1877),13
1622,338,"Grant, U. S. (Ulysses Simpson)",13
1623,339,"Grant, Hiram Ulysses",13
1624,340,"Grant, Ulysses S. (Ulysses Simpson)",13
1625,537,"Newman, John Henry, Cardinal",13
1626,538,"Newman, J. H. (John Henry)",13
1627,539,"Newman, John Henry",13
1628,624,"Bridges, Robert",13
1629,664,"Schmitz, James Henry",13
1630,665,"Schmitz, James H.",13
1631,1131,"Mangasarian, Mangasar Mugurditch",13
1632,1132,"Mangasarian, M. M. (Mangasar Mugurditch)",13
1633,1160,"Alden, Isabella Macdonald",13
1634,1161,"Alden, Mrs. G. R. (Isabella)",13
1635,1162,Pansy,13
1636,1274,"Footner, Hulbert",13
1637,1486,"Tapper, Thomas",13
1638,2432,"D'Aubigné, J. H. Merle (Jean Henri Merle)",13
1639,2433,"Aubigné, J. H. Merle d' (Jean Henri Merle)",13
1640,2434,"D'Aubigné, Jean Henri Merle",13
1641,2435,"d'Aubigne, Merle",13
1642,2436,"d'Aubigné, Merle",13
1643,2437,"Merle d'Aubigné, J. H. (Jean Henri)",13
1644,2512,"Cox, Irving England, Jr.",13
1645,2513,"Cox, Irving E.",13
1646,2516,Aunt Fanny,13
1647,2517,"Barrow, Frances Elizabeth",13
1648,2518,"Mease, Frances Elizabeth",13
1649,2519,"Fanny, Aunt",13
1650,2578,"Bourget, Paul Charles Joseph",13
1651,2579,"Bourget, Charles Joseph Paul",13
1652,2580,"Bourget, Paul",13
1653,2761,"Tarbell, Ida Minerva",13
1654,2762,"Tarbell, Ida M. (Ida Minerva)",13
1655,2823,"Cresswick, Mr.",13
1656,2824,"Godwin, Mary Wollstonecraft",13
1657,2825,"Wollstonecraft, Mary",13
1658,2962,"Savage, Blake",13
1659,2963,"Goodwin, Harold Leland",13
1660,2964,"Goodwin, Hal",13
1661,2965,"Goodwin, Harold L. (Harold Leland)",13
1662,3310,"Whitman, Walter",13
1663,3311,"Whitman, Walt",13
1664,3800,"Marloe, Christopher",13
1665,3801,"Marlo, Christopher",13
1666,3802,"Marlow, Christopher",13
1667,3803,"Marlowe, Christopher",13
1668,3866,"Sharp, Dallas Lore",13
1669,4175,"Herrick, Robert Welch",13
1670,4242,"King, William Benjamin Basil",13
1671,4243,"King, Basil",13
1672,4315,"Breese, William Llywelyn, Mrs.",13
1673,4316,"Breese, William Lleywelyn, Mrs.",13
1674,4317,"Gale, Zona",13
1675,4539,"Brown, W. Wells (William Wells)",13
1676,4540,"Brown, Wm. Wells (William Wells)",13
1677,4541,"Brown, William W.",13
1678,4542,"Brown, William Wells",13
1679,4685,"Norris, Kathleen Thompson",13
1680,4702,"Kelland, Clarence B.",13
1681,4703,"Kelland, Clarence Budington",13
1682,5044,Plutarch,13
1683,5247,"Barrett-Browning, Elizabeth",13
1684,5248,"Browning, Elizabeth Barrett",13
1685,5326,"Constant, Louis Constant Wairy, known as",13
1686,5327,"Wairy, Constant",13
1687,5328,"Wairy, Louis Constant",13
1688,5371,"Doctorow, Cory",13
1689,5537,"Edgar, John, Sir",13
1690,5538,"Steele, R. (Richard), Sir",13
1691,5539,"Steele, Sir Richard",13
1692,5542,"Steele, Richard, Sir",13
1693,5664,"Stetson, Charlotte Perkins",13
1694,5665,"Perkins, Charlotte Anna",13
1695,5666,"Gilman, Charlotte Perkins",13
1696,6849,"Hurll, Estelle May",13
1697,6850,"Hurll, Estelle M. (Estelle May)",13
1698,7015,"Pinero, Sir Arthur Wing",13
1699,7016,"Pinero, A. W. (Arthur Wing)",13
1700,7017,"Pinero, Arthur W. (Arthur Wing)",13
1701,7018,"Pinero, Arthur Wing",13
1702,7528,"James, William",13
1703,7612,"Clay, Bertha M.",13
1704,7662,"Wood, William Charles Henry",13
1705,7991,"Mathews, Joanna H. (Joanna Hooe)",13
1706,8104,"Meynell, Alice Christiana Thompson",13
1707,8105,"Thompson, A. C. (Alice Christiana)",13
1708,8106,"Meynell, Alice",13
1709,8189,"Gregory, Jackson",13
1710,8393,"Fox, John",13
1711,8394,"Fox, John William, Jr.",13
1712,8395,"Fox, John, Jr.",13
1713,8779,"Jewett, Sarah Orne",13
1714,9162,"Blanchard, Amy E. (Amy Ella)",13
1715,9163,Aunt Ella,13
1716,9164,"Ella, Aunt",13
1717,9165,"Blanchard, Amy Ella",13
1718,9553,"Whyte-Melville, George John",13
1719,9554,"Melville, G. J. Whyte",13
1720,9555,"Whyte-Melville, G. J. (George John)",13
1721,9827,"Mare, Walter de la",13
1722,9828,"Ramal, Walter",13
1723,9829,"De la Mare, Walter John",13
1724,9830,"De la Mare, Walter",13
1725,11091,"Bone, Jesse Franklin",13
1726,11092,"Bone, J.F.",13
1727,11093,"Bone, J. F. (Jesse Franklin)",13
1728,11094,"Bone, Jesse F. (Jesse Franklin)",13
1729,11587,"Mitford, Miss",13
1730,11588,"Mitford, Mary Russell",13
1731,11817,"Wilson, Harry Leon",13
1732,12169,"Benson, R. H. (Robert Hugh)",13
1733,12170,"Benson, Robert Hugh",13
1734,12764,"Bruce, Mary Grant",13
1735,13107,"Boswell, James",13
1736,13119,"Walsh, James Joseph",13
1737,13120,"Walsh, J. J. (James Joseph)",13
1738,13121,"Walsh, James J. (James Joseph)",13
1739,13162,"Hergesheimer, Joseph",13
1740,14762,"Luska, Sidney",13
1741,14763,"Harland, Henry",13
1742,15322,"Bullen, Frank T. (Frank Thomas)",13
1743,15323,"Bullen, Frank Thomas",13
1744,15404,"Beauchamp, Mary Annette",13
1745,15405,"Arnim-Schlagenthin, Countess Elizabeth von",13
1746,15406,"Arnim, Elizabeth von",13
1747,15407,"Russell, Mary Annette Beauchamp Russell, Countess",13
1748,15408,"Cholmondeley, Alice",13
1749,15409,"Von Arnim, Elizabeth",13
1750,15459,"Hughes, Rupert",13
1751,16992,"Gutenberg, Project",13
1752,16993,Project Gutenberg,13
1753,17819,"Fitch, Lucy",13
1754,17820,"Perkins, Lucy Fitch",13
1755,26037,"Huneker, James Gibbons",13
1756,26038,"Huneker, James",13
1757,336,"Walsh, George Ethelbert",12
1758,393,"Johnson, Ben",12
1759,394,"Jonson, Benjamin",12
1760,395,"Ionson, Ben",12
1761,396,"Jonson, Ben",12
1762,444,"Erasmus, of Rotterdam",12
1763,445,"Erasmus, Desiderius",12
1764,507,"Foote, George William",12
1765,508,"Foote, G. W. (George William)",12
1766,622,"Bridges, Robert Seymour",12
1767,623,"Bridges, R. (Robert)",12
1768,1264,"Lagerlof, Selma",12
1769,1265,"Lagerlöf, Selma Ottiliana Lovisa",12
1770,1266,"Lagerloef, Selma",12
1771,1267,"Lagerlöf, Selma",12
1772,1347,"Hill, Grace Brooks",12
1773,1727,"Taylor, James Bayard",12
1774,1728,"Taylor, J. B.",12
1775,1729,"Taylor, J.B.",12
1776,1730,"Taylor, Bayard",12
1777,1854,"Kant, Emmanuel",12
1778,1855,"Kant, I. (Immanuil)",12
1779,1868,"Kant, Immanuel",12
1780,2803,"Maspero, Gaston Camille Charles, Sir",12
1781,2804,"Maspero, G. (Gaston)",12
1782,2906,"Wilson, Dick",12
1783,2907,"Halibut, Edward",12
1784,2996,"Baldwin, James",12
1785,3090,"Hawkins, Nehemiah",12
1786,3091,"Rogers, William",12
1787,3092,"Hawkins, N. (Nehemiah)",12
1788,3367,"Dempsey, Henry Maxwell",12
1789,3368,"Harrison, Henry Maxwell",12
1790,3369,"Harrison, Harry",12
1791,3376,"Snaith, John Collis",12
1792,3377,"Snaith, J. C. (John Collis)",12
1793,3382,"Taggart, Marion Ames",12
1794,3448,"Glover, Mary Baker",12
1795,3449,"Eddy, Mary Baker",12
1796,3886,"Marchmont, Arthur Williams",12
1797,3887,"Marchmont, Arthur W.",12
1798,4007,"Bensusan, Samuel Levy",12
1799,4008,"Bensusan, S. L. (Samuel Levy)",12
1800,4186,"Eggleston, Edward",12
1801,4279,"McCabe, Antony",12
1802,4280,"Antony, Father",12
1803,4281,"Macabe, Joseph",12
1804,4282,"McCabe, Joseph",12
1805,4634,"Serviss, Garrett P. (Garrett Putman)",12
1806,4635,"Serviss, Garrett Putman",12
1807,4778,"Taine, H. A. (Hippolyte Adolphe)",12
1808,4779,"Taine, Hippolyte Adolphe",12
1809,4780,"Graindorge, Frédéric-Thomas",12
1810,4781,"Graindorge, Frederic-Thomas",12
1811,4782,"Taine, Hippolyte",12
1812,4924,"Harris, James Thomas",12
1813,4925,"Harris, Frank",12
1814,5016,"James, G. Wharton (George Wharton)",12
1815,5017,"James, George Wharton",12
1816,5221,"Wilson, Ann",12
1817,5333,"Smith, Laura Rountree",12
1818,5688,"Romanes, G.-J.",12
1819,5689,"Romanes, George J.",12
1820,5690,"Romanes, G. J.",12
1821,5691,"Romanes, George John",12
1822,5731,"Hocking, Joseph",12
1823,5821,"Young, Alexander Bell Filson",12
1824,5822,"Young, A. B. Filson (Alexander Bell Filson)",12
1825,5823,"Young, Filson",12
1826,5866,"Spinoza, Benedict of",12
1827,5867,"Spinoza, Baruch",12
1828,5868,"Espinosa, Baruch de",12
1829,5869,"De Spinoza, Benedictus",12
1830,5870,"Spinoza, Benedictus de",12
1831,6219,"Lewars, Harold, Mrs.",12
1832,6220,"Lewars, Mrs. Harold",12
1833,6221,"Singmaster, Elsie",12
1834,7086,"Society, Pennsylvania Prison",12
1835,7087,Philadelphia Society for Alleviating the Miseries of Public Prisons,12
1836,7088,Pennsylvania Prison Society,12
1837,7102,"Howard, Robert Ervin",12
1838,7103,"Howard, Robert E. (Robert Ervin)",12
1839,7220,"Cody, Hiram Alfred",12
1840,7221,"Cody, H. A. (Hiram Alfred)",12
1841,7292,"Kyne, Peter Bernard",12
1842,7293,"Kyne, Peter B. (Peter Bernard)",12
1843,7389,"Saintsbury, George Edward Bateman",12
1844,7390,"Saintsbury, George",12
1845,7638,"Abernathy, Robert Harwood",12
1846,7639,"Abernathy, Robert",12
1847,7705,"Torrey, Bradford",12
1848,7889,"Hamilton, Frederick William",12
1849,7890,"Hamilton, Frederick W. (Frederick William)",12
1850,8061,"Griffis, William Eliot",12
1851,8062,"Griffis, W. E. (William Elliot)",12
1852,8063,"Griffis, William Elliot",12
1853,8810,"Carter, Herbert, active 1909-1917",12
1854,8852,"Froude, J. A. (James Anthony)",12
1855,8853,"Froude, James Anthony",12
1856,9754,"Train, Arthur Cheney",12
1857,9822,"Fisher, Dorothea Frances Canfield",12
1858,9823,"Fisher, Mrs. John Redwood",12
1859,9824,"Canfield, Dorothy",12
1860,9825,"Canfield, Dorothea F.",12
1861,9826,"Fisher, Dorothy Canfield",12
1862,9967,"Higginson, T. W. (Thomas Wentworth)",12
1863,9968,"Higginson, Thomas Wentworth",12
1864,10215,"Daviess, Maria Thompson",12
1865,10461,"Stringer, Arthur",12
1866,11250,"Stephen, Sir Leslie",12
1867,11251,"Stephen, Leslie",12
1868,11259,"Conwell, Russell Herman",12
1869,11260,"Conwell, Russell H.",12
1870,11613,"Buck, Charles Neville",12
1871,11967,"Smollett, Tobias George",12
1872,11968,"Smollet, T. (Tobias)",12
1873,11969,"Smollett, T. (Tobias)",12
1874,12305,"Johnson, Owen McMahon",12
1875,12306,"Johnson, Owen",12
1876,13570,"Santayana, Jorge",12
1877,13571,"Santayana, Georgius",12
1878,13572,"Santayana, George",12
1879,13717,"Ford, Sewell",12
1880,15496,"Bradlaugh, C. (Charles)",12
1881,15497,Iconoclast,12
1882,15498,"Bradlaugh, Charles",12
1883,15596,"Hueffer, Ford Madox",12
1884,15597,"Huffer, Ford",12
1885,15598,"Chaucer, Daniel",12
1886,15599,"Hueffer, Ford Hermann",12
1887,15600,"Hueffer, Ford H. Madox",12
1888,15601,"Ford, Ford Madox",12
1889,16538,"Dreiser, Theodore",12
1890,19249,"Nye, Edgar Wilson",12
1891,19250,"Nye, Edgar W. (Edgar Wilson)",12
1892,19251,"Nye, Bill",12
1893,19525,Baha'u'llah,12
1894,19526,Bahá'u'lláh,12
1895,20687,"Bois, W. E. B. Du",12
1896,20688,"DuBois, W. E. Burghardt",12
1897,20689,"DuBois, W. E. B. (William Edward Burghardt)",12
1898,20690,"Bois, W. E. Burghardt Du",12
1899,20692,"Du Bois, W. E. B. (William Edward Burghardt)",12
1900,88,"Ingham, Frederic",11
1901,89,"Darragh, J. Thomas",11
1902,90,"Hale, E. E. (Edward Everett)",11
1903,91,"Hale, Edward E.",11
1904,92,"Hale, Edward Everett",11
1905,282,"Curtis, W. (William)",11
1906,283,"Curtis, William",11
1907,469,"North, Grace May",11
1908,882,"Wright, Harold Bell",11
1909,1073,Erckmann-Chatrian,11
1910,1117,"Brown, Alice",11
1911,1270,"Wheeler, F. G.",11
1912,1271,"Montgomery, F. T. (Frances Trego)",11
1913,1272,"Montgomery, Frances Trego",11
1914,1558,Vergil,11
1915,1559,"Vergilius Maro, Publius",11
1916,1560,Publio Virgilio Marón,11
1917,1561,"Marón, Publio Virgilio",11
1918,1562,Virgil,11
1919,1585,"Cholmondeley, Mary",11
1920,1621,"Brandes, Georg Morris Cohen",11
1921,1622,"Brandes, G. (Georg)",11
1922,1623,"Brandes, George",11
1923,1624,"Brandes, Georg",11
1924,1687,"Prescott, W. H. (William Hickling)",11
1925,1688,"Prescott, William H. (William Hickling)",11
1926,1689,"Prescott, William Hickling",11
1927,1723,Ευριπίδης,11
1928,1724,Euripides,11
1929,1775,"Service, Robert William",11
1930,1776,"Service, Robert W. (Robert William)",11
1931,1846,"Parton, Sara Payson Willis",11
1932,1847,"Willis, Grata Payson",11
1933,1848,"Fern, Fanny",11
1934,1973,"Wagner, Wilhelm Richard",11
1935,1974,"Wagner, R. (Richard)",11
1936,1975,"Drach, Wilhelm",11
1937,1976,"Wagner, Richard",11
1938,2156,"Skinner, Charles Montgomery",11
1939,2157,"Skinner, Charles M. (Charles Montgomery)",11
1940,2281,"Sheridan, P. H. (Philip Henry)",11
1941,2282,"Sheridan, Philip Henry",11
1942,2360,"Smith, Sarah",11
1943,2361,"Stretton, Hesba",11
1944,2459,U.S.A.,11
1945,2460,United States,11
1946,2602,"Comstock, Harriet Theresa Smith",11
1947,2603,"Comstock, Harriet T. (Harriet Theresa)",11
1948,3006,"Jameson, Anna Brownell Murphy",11
1949,3007,"Murphy, Anna Brownell",11
1950,3008,"Jameson, Mrs. (Anna)",11
1951,3083,"Eastaway, Edward",11
1952,3084,"Thomas, Philip Edward",11
1953,3085,"Thomas, Edward",11
1954,3252,"Bishop, Isabella Lucy Bird",11
1955,3253,"Bishop, Isabella Bird",11
1956,3254,"Bird, Isabella L. (Isabella Lucy)",11
1957,3329,"McKimmey, James Earl, Jr.",11
1958,3330,"McKimmey, James",11
1959,3546,"Jones, Raymond F. (Raymond Fisher)",11
1960,3547,"Jones, Raymond F.",11
1961,3759,"Andrews, Henry Charles",11
1962,3760,"Andrews, H. C. (Henry Charles)",11
1963,3761,"Andrews, Henry C.",11
1964,3762,"Andrews, Henry Cranke, active 1799-1828",11
1965,3948,"Hughes, Thomas",11
1966,3976,"Wallace, Dillon",11
1967,4469,"Muller, F. Max (Friedrich Max)",11
1968,4470,F. Max Müller,11
1969,4471,"Mueller, Friedrich Max",11
1970,4472,"Müller, Max",11
1971,4473,"Müller, Friedrich Max",11
1972,4474,"Müller, F. Max (Friedrich Max)",11
1973,4500,"Cook, Captain (James)",11
1974,4501,"Cooke, James",11
1975,4502,"Cook, James",11
1976,4532,"Watson, John F. (John Fanning)",11
1977,4609,"Lincoln, Natalie Sumner",11
1978,4629,"McKinney, Jean Webster",11
1979,4630,"Webster, Alice Jean Chandler",11
1980,4631,"Webster, Jean",11
1981,4646,"Verrill, Alpheus Hyatt",11
1982,4647,"Verrill, A. Hyatt (Alpheus Hyatt)",11
1983,4660,"Crabbe, George",11
1984,4675,"Sydney, Margaret",11
1985,4676,"Sidney, Margaret",11
1986,4858,"Heise, Paul",11
1987,4859,"Heyse, Paul Johann Ludwig von",11
1988,4860,"Heyse, Paul",11
1989,4872,"Buchanan, Robert Williams",11
1990,5439,"Lamb, Mary Ann",11
1991,5441,"Lamb, Mary",11
1992,5451,"Noyes, Alfred",11
1993,5772,"Pennell, J. (Joseph)",11
1994,5773,"Pennell, Joseph",11
1995,6012,"Thompson, Ruth Plumly",11
